timestamp,close_price,volume_base,volume_quote,transaction_count,total_value_transferred_btc,avg_fee_btc,total_size_used_mb,unique_active_wallets,market_cap,ma_6,ma_24,ma_crossover_signal,ma_crossover_description,ema_12,ema_26,macd,macd_signal,macd_hist,macd_crossover_signal,macd_crossover_description,txn_ratio,txn_ratio_description,bb_mid,bb_std,bb_upper,bb_lower,bb_position,price_change_pct,price_movement
2024-06-26 06:00:00,61578.4729,3565.315,219626033.62,21712,42113.5472,3.382e-05,7.7998,37931,1214492485445.02,61822.0184,61609.0856,1,short MA (6h) is above long MA (24h) → buy signal,61746.6461,61636.9902,109.6559,140.8642,-31.2083,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.011,normal activity,61715.2846,322.86511828218426,62361.0148,61069.5544,within band (normal range),9.5e-05,no significant change
2024-06-26 07:00:00,61717.0373,4305.1922,265429945.87,38998,29860.4232,2.211e-05,11.0325,31960,1214338357913.91,61758.9829,61652.6718,1,short MA (6h) is above long MA (24h) → buy signal,61742.0909,61642.9196,99.1713,132.5257,-33.3544,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.7444,activity surge,61741.596204999994,298.38814595156816,62338.3725,61144.8199,within band (normal range),0.00225,slight increase
2024-06-26 08:00:00,61475.3155,5146.7295,316653125.28,42821,28158.3568,2.133e-05,12.7109,37204,1216806899576.67,61666.2172,61678.2477,0,short MA (6h) is below long MA (24h) → no buy signal,61701.0485,61630.5045,70.544,120.1293,-49.5853,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.8459,activity surge,61763.16668499999,258.18212332219,62279.5309,61246.8024,within band (normal range),-0.003917,slight decrease
2024-06-26 09:00:00,61372.054,4269.2607,262261115.47,15616,36686.6625,3.851e-05,6.4067,34056,1212129504582.59,61572.2134,61674.489,0,short MA (6h) is below long MA (24h) → no buy signal,61650.434,61611.36,39.074,103.9183,-64.8443,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.6877,low activity,61772.273239999995,239.42961560072558,62251.1325,61293.414,within band (normal range),-0.00168,no significant change
2024-06-26 10:00:00,61262.6196,5544.5495,339715923.12,52287,29933.193,1.961e-05,16.7167,42824,1210894307357.14,61496.3536,61672.1966,0,short MA (6h) is below long MA (24h) → no buy signal,61590.7702,61585.5274,5.2428,84.1832,-78.9404,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,2.2257,activity surge,61747.336845000005,265.21046863177935,62277.7578,61216.9159,within band (normal range),-0.001783,no significant change
2024-06-26 11:00:00,61437.7861,4693.4479,288164520.3,33265,12191.5583,1.876e-05,9.8299,24911,1207543146986.37,61473.8809,61682.4875,0,short MA (6h) is below long MA (24h) → no buy signal,61567.2342,61574.5836,-7.3494,65.8767,-73.2261,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.3972,activity surge,61728.34708,273.3871751788695,62275.1214,61181.5727,within band (normal range),0.002859,slight increase
2024-06-26 12:00:00,61429.221,5691.3409,349671122.17,46813,22425.285,3.627e-05,11.9538,36141,1209985580052.29,61449.0056,61698.5423,0,short MA (6h) is below long MA (24h) → no buy signal,61546.0014,61563.816,-17.8146,49.1384,-66.953,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.9445,activity surge,61729.72131500001,271.7230055522516,62273.1673,61186.2753,within band (normal range),-0.000139,no significant change
2024-06-26 13:00:00,61758.5946,7935.1465,488827534.65,14968,23031.5369,3.725e-05,6.5283,35459,1209659109281.18,61455.9318,61722.2369,0,short MA (6h) is below long MA (24h) → no buy signal,61578.708,61578.2441,0.4639,39.4035,-38.9396,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.6174,low activity,61747.192675,261.0513489456775,62269.2954,61225.09,within band (normal range),0.005362,slight increase
2024-06-26 14:00:00,61733.953,8529.0638,527039595.86,3610,20001.9328,7.873e-05,1.6163,13490,1219050215360.35,61499.038,61721.0955,0,short MA (6h) is below long MA (24h) → no buy signal,61602.5919,61589.778,12.8139,34.0856,-21.2717,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.1513,low activity,61725.49076,241.5403064151423,62208.5714,61242.4101,within band (normal range),-0.000399,no significant change
2024-06-26 15:00:00,61463.6194,7851.4815,482005807.47,12391,72335.7658,9.263e-05,6.67,51015,1217900080140.58,61514.299,61706.3471,0,short MA (6h) is below long MA (24h) → no buy signal,61581.2115,61580.433,0.7785,27.4242,-26.6457,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.521,low activity,61698.197100000005,238.5828069179135,62175.3627,61221.0315,within band (normal range),-0.004379,slight decrease
2024-06-26 16:00:00,61273.6866,5900.6264,362239113.73,22198,44129.2373,6.27e-05,13.3814,76662,1211078711525.12,61516.1434,61701.0117,0,short MA (6h) is below long MA (24h) → no buy signal,61533.9,61557.711,-23.811,17.1771,-40.9881,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9252,normal activity,61665.21816999999,249.70649253546756,62164.6312,61165.8052,within band (normal range),-0.00309,slight decrease
2024-06-26 17:00:00,61225.1248,9997.4517,610305944.63,9280,42812.781,6.275e-05,5.0254,33631,1208892440113.02,61480.6999,61693.3432,0,short MA (6h) is below long MA (24h) → no buy signal,61486.3961,61533.075,-46.6789,4.4059,-51.0848,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.4214,low activity,61630.13544,260.0976794516087,62150.3308,61109.9401,within band (normal range),-0.000793,no significant change
2024-06-26 18:00:00,60904.3542,5433.9145,331539932.67,23482,42064.3998,5.665e-05,18.3314,66550,1206649069634.62,61393.2221,61640.6917,0,short MA (6h) is below long MA (24h) → no buy signal,61396.8512,61486.5031,-89.6519,-14.4056,-75.2463,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0533,normal activity,61579.19807,296.86096146935597,62172.92,60985.4761,below lower band (possible breakdown),-0.005239,slight decrease
2024-06-26 19:00:00,60985.8992,10532.0034,640917313.16,17851,25305.6091,3.941e-05,8.9139,33516,1199679080410.77,61264.4395,61598.042,0,short MA (6h) is below long MA (24h) → no buy signal,61333.6278,61449.4213,-115.7935,-34.6832,-81.1103,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.7983,low activity,61537.614069999996,319.12673471012454,62175.8675,60899.3606,within band (normal range),0.001339,no significant change
2024-06-26 20:00:00,60969.191,6503.1766,395860872.84,15463,39032.0116,5.769e-05,8.1541,54411,1204858974678.11,61136.9792,61557.8722,0,short MA (6h) is below long MA (24h) → no buy signal,61277.5606,61413.8487,-136.2881,-55.0042,-81.2839,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.7017,low activity,61497.028334999995,337.6361725209889,62172.3007,60821.756,within band (normal range),-0.000274,no significant change
2024-06-26 21:00:00,61032.4038,2696.0757,164458954.99,8900,26134.4789,6.267e-05,4.9677,35528,1202203781374.76,61065.1099,61520.6065,0,short MA (6h) is below long MA (24h) → no buy signal,61239.8442,61385.5935,-145.7493,-73.1532,-72.5961,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.4126,low activity,61443.886,321.7950932976599,62087.4762,60800.2958,within band (normal range),0.001037,no significant change
2024-06-26 22:00:00,60908.2118,3369.043,205261915.5,6515,13935.5549,7.549e-05,4.7934,32044,1202740231074.02,61004.1975,61478.3195,0,short MA (6h) is below long MA (24h) → no buy signal,61188.8238,61350.2319,-161.4081,-90.8042,-70.6039,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.3114,low activity,61387.70111,311.66191335112467,62011.0249,60764.3773,within band (normal range),-0.002035,slight decrease
2024-06-26 23:00:00,60837.1497,2990.3483,181942257.21,7897,17272.0271,6.269e-05,4.7611,34489,1200770178830.0,60939.535,61437.4682,0,short MA (6h) is below long MA (24h) → no buy signal,61134.7201,61312.2258,-177.5057,-108.1445,-69.3612,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.3862,low activity,61332.75477,306.7262706942841,61946.2073,60719.3022,within band (normal range),-0.001167,no significant change
2024-06-27 00:00:00,60955.3275,4202.5128,255873639.12,15351,30207.8995,6.09e-05,14.2039,50894,1198205485427.56,60948.0305,61403.0691,0,short MA (6h) is below long MA (24h) → no buy signal,61107.1212,61285.7889,-178.6677,-122.2491,-56.4186,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.7876,low activity,61294.632224999994,303.7208445857287,61902.0739,60687.1905,within band (normal range),0.001943,no significant change
2024-06-27 01:00:00,61036.8812,3701.636,225879153.68,30853,11119.7139,2.059e-05,9.6723,31681,1201515101706.03,60956.5275,61358.9704,0,short MA (6h) is below long MA (24h) → no buy signal,61096.3151,61267.3513,-171.0362,-132.0065,-39.0297,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.5207,activity surge,61267.845160000004,301.53002278281696,61870.9052,60664.7851,within band (normal range),0.001338,no significant change
2024-06-27 02:00:00,61003.4803,3565.3295,217318577.26,17539,21359.3055,3.169e-05,8.4734,33414,1203948302679.57,60962.2424,61316.1192,0,short MA (6h) is below long MA (24h) → no buy signal,61082.0328,61247.8053,-165.7725,-138.7597,-27.0128,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.8586,normal activity,61239.095530000006,297.74194937994133,61834.5794,60643.6116,within band (normal range),-0.000547,no significant change
2024-06-27 03:00:00,61007.374,4216.0833,257429088.39,33490,19405.1878,3.204e-05,15.2324,50830,1200996112020.22,60958.0708,61277.4233,0,short MA (6h) is below long MA (24h) → no buy signal,61070.5468,61229.9956,-159.4488,-142.8975,-16.5513,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.5605,activity surge,61203.61236500001,279.51466697009147,61762.6417,60644.583,within band (normal range),6.4e-05,no significant change
2024-06-27 04:00:00,61077.6717,3059.5449,186901260.02,23052,29482.6691,3.315e-05,12.1907,40009,1202565895623.36,60986.3141,61250.7522,0,short MA (6h) is below long MA (24h) → no buy signal,61071.643,61218.7123,-147.0693,-143.7319,-3.3374,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.049,normal activity,61183.730175,273.24299576174144,61730.2162,60637.2442,within band (normal range),0.001152,no significant change
2024-06-27 05:00:00,60773.8299,3684.2051,224501120.63,10973,8041.5023,3.478e-05,5.1463,26632,1204197175440.21,60975.7608,61217.4691,0,short MA (6h) is below long MA (24h) → no buy signal,61025.8256,61185.7581,-159.9325,-146.972,-12.9605,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.5013,low activity,61153.81897,284.071129770721,61721.9612,60585.6767,within band (normal range),-0.004975,slight decrease
2024-06-27 06:00:00,60707.8021,5528.3562,335620103.0,11831,35230.0476,4.797e-05,6.7307,39533,1201080844812.69,60934.5065,61181.1912,0,short MA (6h) is below long MA (24h) → no buy signal,60976.8989,61150.3539,-173.455,-152.2686,-21.1864,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.5509,low activity,61126.07809499999,299.5552911739133,61725.1887,60526.9675,within band (normal range),-0.001086,no significant change
2024-06-27 07:00:00,60753.842,4143.4445,251784102.41,6502,17086.7247,5.179e-05,3.2487,22188,1194621400761.58,60887.3333,61141.058,0,short MA (6h) is below long MA (24h) → no buy signal,60942.5824,61120.9827,-178.4003,-157.495,-20.9053,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.3231,low activity,61091.88089000001,301.13320451591153,61694.1473,60489.6145,within band (normal range),0.000758,no significant change
2024-06-27 08:00:00,60810.8245,3052.5612,185471234.72,8122,273599.1177,6.494e-05,4.0455,27798,1197909580251.32,60855.224,61113.3709,0,short MA (6h) is below long MA (24h) → no buy signal,60922.312,61098.008,-175.696,-161.1352,-14.5608,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.4349,low activity,61060.961064999996,296.38315913538,61653.7274,60468.1947,within band (normal range),0.000938,no significant change
2024-06-27 09:00:00,61246.7596,5114.6327,312098217.46,9741,530111.5106,7.808e-05,4.8424,33407,1197198075755.08,60895.1216,61108.1503,0,short MA (6h) is below long MA (24h) → no buy signal,60972.227,61109.0266,-136.7996,-156.268,19.4684,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.5285,low activity,61035.369314999996,251.70433328057544,61538.778,60531.9606,within band (normal range),0.007169,slight increase
2024-06-27 10:00:00,61074.8472,5562.0887,340482946.74,16087,54530.1516,6.769e-05,9.8351,61512,1207930867089.04,60894.6509,61100.3265,0,short MA (6h) is below long MA (24h) → no buy signal,60988.0147,61106.4948,-118.4801,-148.7105,30.2304,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9505,normal activity,61002.41402499999,191.33391480366282,61385.0819,60619.7462,within band (normal range),-0.002807,slight decrease
2024-06-27 11:00:00,61149.9417,3971.4915,242880592.94,13725,33813.9995,5.112e-05,8.6716,50445,1203507456610.24,60957.3362,61088.333,0,short MA (6h) is below long MA (24h) → no buy signal,61012.9266,61109.7131,-96.7865,-138.3257,41.5392,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.852,normal activity,60986.73014,162.17258579993262,61311.0753,60662.385,within band (normal range),0.00123,no significant change
2024-06-27 12:00:00,61300.5685,9069.4105,555775956.35,11826,39533.9716,8.731e-05,15.9668,80109,1206631989367.41,61056.1306,61082.9724,0,short MA (6h) is below long MA (24h) → no buy signal,61057.1792,61123.8505,-66.6713,-123.9948,57.3235,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.8071,normal activity,60988.07423500001,164.76672162725828,61317.6077,60658.5408,within band (normal range),0.002463,slight increase
2024-06-27 13:00:00,61931.6588,13254.6438,817416083.77,13130,46075.4083,7.481e-05,13.9821,64076,1208579865434.74,61252.4334,61090.1834,1,short MA (6h) is above long MA (24h) → buy signal,61191.7145,61183.6882,8.0263,-97.5906,105.6169,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9008,normal activity,61023.400935,264.07860919394005,61551.5582,60495.2437,above upper band (possible breakout),0.010295,significant increase
2024-06-27 14:00:00,61694.3431,12556.405,779702025.0,12153,54006.2334,5.897e-05,8.3891,53629,1216595754835.27,61399.6865,61088.533,1,short MA (6h) is above long MA (24h) → buy signal,61269.042,61221.5145,47.5275,-68.567,116.0945,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.8139,normal activity,61062.90038000001,301.7318315637546,61666.364,60459.4367,above upper band (possible breakout),-0.003832,slight decrease
2024-06-27 15:00:00,61535.7133,7737.3176,476955664.81,18153,63943.227,5.552e-05,15.3183,69676,1215787804205.96,61447.8454,61091.5369,1,short MA (6h) is above long MA (24h) → buy signal,61310.0683,61244.7885,65.2798,-41.7976,107.0774,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.1965,normal activity,61090.391084999996,318.90503154648326,61728.2011,60452.581,within band (normal range),-0.002571,slight decrease
2024-06-27 16:00:00,61668.8218,5865.9792,361592034.84,11212,37968.8442,4.634e-05,4.7642,31913,1213274526615.29,61546.8412,61108.0009,1,short MA (6h) is above long MA (24h) → buy signal,61365.2612,61276.1983,89.0629,-15.6255,104.6884,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.762,low activity,61125.372625,342.4160621235803,61810.2047,60440.5405,within band (normal range),0.002163,slight increase
2024-06-27 17:00:00,61804.7931,5261.6625,325257581.33,29353,42337.8867,3.462e-05,11.3329,64165,1215750618400.39,61655.9831,61132.1538,1,short MA (6h) is above long MA (24h) → buy signal,61432.8815,61315.3535,117.528,11.0052,106.5228,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.8876,activity surge,61163.99209,373.52278520610884,61911.0377,60416.9465,within band (normal range),0.002205,slight increase
2024-06-27 18:00:00,61826.3282,4409.7685,272407022.43,8094,9631.0636,6.133e-05,3.0365,23974,1219004912885.84,61743.6097,61170.5693,1,short MA (6h) is above long MA (24h) → buy signal,61493.4117,61353.2035,140.2082,36.8458,103.3624,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.5429,low activity,61209.89791,396.16482680526235,62002.2276,60417.5683,within band (normal range),0.000348,no significant change
2024-06-27 19:00:00,61392.5262,6330.5074,389337879.98,13297,33327.6546,5.335e-05,4.499,31548,1217465758712.36,61653.7543,61187.5121,1,short MA (6h) is above long MA (24h) → buy signal,61477.8909,61356.1163,121.7746,53.8316,67.943,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9034,normal activity,61237.666735,388.0433061404766,62013.7533,60461.5801,within band (normal range),-0.007016,slight decrease
2024-06-27 20:00:00,61440.2501,4430.3417,272142394.19,19379,37100.7582,5.221e-05,7.9947,54647,1209829417788.59,61611.4054,61207.1396,1,short MA (6h) is above long MA (24h) → buy signal,61472.1,61362.3484,109.7516,65.0156,44.736,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.3022,activity surge,61261.912865000006,384.6079084171582,62031.1287,60492.697,within band (normal range),0.000777,no significant change
2024-06-27 21:00:00,61482.775,2027.7728,124672557.26,27569,46619.405,4.278e-05,14.9097,81115,1211028024273.13,61602.5824,61225.9051,1,short MA (6h) is above long MA (24h) → buy signal,61473.7423,61371.2689,102.4734,72.5071,29.9663,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.7605,activity surge,61284.20755499999,383.79965919076085,62051.8069,60516.6082,within band (normal range),0.000692,no significant change
2024-06-27 22:00:00,61591.5006,2564.3588,157871841.88,35610,11935.4211,2.34e-05,10.8376,43058,1211578106826.66,61589.6955,61254.3754,1,short MA (6h) is above long MA (24h) → buy signal,61491.859,61387.5824,104.2766,78.861,25.4156,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,2.1105,activity surge,61313.60857,383.6853302031814,62080.9792,60546.2379,within band (normal range),0.001768,no significant change
2024-06-27 23:00:00,61640.2509,2693.3754,165915123.59,25574,20416.9194,3.116e-05,7.3766,33811,1214298358567.47,61562.2718,61287.838,1,short MA (6h) is above long MA (24h) → buy signal,61514.6885,61406.2986,108.3899,84.7668,23.6231,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.4523,activity surge,61345.252414999995,383.19729431297833,62111.647,60578.8578,within band (normal range),0.000792,no significant change
2024-06-28 00:00:00,61518.8191,3608.8263,222187664.3,8585,2234.2748,2.639e-05,3.0683,10633,1213931985719.8,61511.0203,61311.3168,1,short MA (6h) is above long MA (24h) → buy signal,61515.324,61414.6334,100.6906,87.9516,12.739,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.4955,low activity,61367.309785000005,379.66457250432677,62126.6389,60607.9806,within band (normal range),-0.00197,no significant change
2024-06-28 01:00:00,62042.3234,7916.8091,490043616.43,21263,36024.8898,4.899e-05,7.5841,48497,1212340492128.92,61619.3198,61353.2102,1,short MA (6h) is above long MA (24h) → buy signal,61596.4008,61461.129,135.2718,97.4156,37.8562,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.2561,activity surge,61430.73446000001,381.2534578440392,62193.2414,60668.2275,within band (normal range),0.00851,slight increase
2024-06-28 02:00:00,61694.9685,6649.4209,410954590.95,43328,44198.5666,2.292e-05,14.3716,55705,1224117029964.3,61661.7729,61382.0222,1,short MA (6h) is above long MA (24h) → buy signal,61611.5651,61478.4504,133.1147,104.5554,28.5593,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,2.4068,activity surge,61480.092780000006,344.9022240500424,62169.8972,60790.2883,within band (normal range),-0.005599,slight decrease
2024-06-28 03:00:00,61797.7338,3298.2441,203735747.35,26382,46156.713,2.839e-05,9.4764,43798,1216398138874.85,61714.266,61414.9539,1,short MA (6h) is above long MA (24h) → buy signal,61640.2064,61502.101,138.1054,111.2654,26.84,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.49,activity surge,61532.28737,306.0068331340784,62144.301,60920.2737,within band (normal range),0.001666,no significant change
2024-06-28 04:00:00,61698.3019,3552.5534,218953463.65,17446,34295.3119,5.351e-05,6.9092,18366,1218274715162.1,61732.0663,61440.8135,1,short MA (6h) is above long MA (24h) → buy signal,61649.1442,61516.6344,132.5098,115.5143,16.9955,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9985,normal activity,61576.66124,256.16963963850515,62089.0005,61064.322,within band (normal range),-0.001609,no significant change
2024-06-28 05:00:00,61557.3799,3268.1437,201153065.78,30219,31037.4321,3.672e-05,12.4542,46034,1215649823073.02,61718.2544,61473.4614,1,short MA (6h) is above long MA (24h) → buy signal,61635.0266,61519.6526,115.374,115.4862,-0.1122,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.6536,activity surge,61592.192255,244.25474521459384,62080.7017,61103.6828,within band (normal range),-0.002284,slight decrease
2024-06-28 06:00:00,61575.5358,3174.9251,195411772.65,35109,15321.9071,2.229e-05,11.1887,39326,1211618483165.9,61727.7072,61509.617,1,short MA (6h) is above long MA (24h) → buy signal,61625.8742,61523.7921,102.0821,112.8054,-10.7233,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.8244,activity surge,61617.226685,211.963788924481,62041.1543,61193.2991,within band (normal range),0.000295,no significant change
2024-06-28 07:00:00,61303.6816,6030.1034,370193206.74,9095,5286.507,2.961e-05,3.5118,15656,1212461222004.84,61604.6002,61532.5269,1,short MA (6h) is above long MA (24h) → buy signal,61576.3061,61507.4876,68.8185,104.008,-35.1895,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.47,low activity,61624.91368,196.33721980950025,62017.5881,61232.2392,within band (normal range),-0.004415,slight decrease
2024-06-28 08:00:00,61430.815,4676.3368,286733759.87,30165,56853.1525,3.527e-05,10.5514,53768,1208794083286.85,61560.5747,61558.3599,1,short MA (6h) is above long MA (24h) → buy signal,61553.9228,61501.8082,52.1146,93.6293,-41.5147,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.4881,activity surge,61631.426005,186.94835594475137,62005.3227,61257.5293,within band (normal range),0.002074,slight increase
2024-06-28 09:00:00,61507.7085,4251.8215,261157872.69,57801,47106.9837,1.847e-05,16.7816,41550,1211524719882.2,61512.2371,61569.2328,0,short MA (6h) is below long MA (24h) → no buy signal,61546.8129,61502.2452,44.5677,83.817,-39.2493,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,2.5951,activity surge,61610.22849000001,174.7515025196321,61959.7315,61260.7255,within band (normal range),0.001252,no significant change
2024-06-28 10:00:00,61497.956,4071.0651,250270659.0,23325,25538.2445,2.888e-05,10.2994,47007,1209784611216.07,61478.8461,61586.8623,0,short MA (6h) is below long MA (24h) → no buy signal,61539.2965,61501.9275,37.369,74.5274,-37.1584,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0332,normal activity,61600.409135,175.29300504964615,61950.9951,61249.8231,within band (normal range),-0.000159,no significant change
2024-06-28 11:00:00,61634.0338,5088.5383,313480830.38,19785,37846.655,3.568e-05,8.2932,48060,1211918293693.19,61491.6218,61607.0328,0,short MA (6h) is below long MA (24h) → no buy signal,61553.8715,61511.7132,42.1583,68.0536,-25.8953,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.8667,normal activity,61605.32515999999,174.76101512779604,61954.8472,61255.8031,within band (normal range),0.002213,slight increase
2024-06-28 12:00:00,61340.2394,12116.0166,745817669.61,18978,53049.9626,4.637e-05,8.0112,54257,1213381522388.16,61452.4057,61608.6857,0,short MA (6h) is below long MA (24h) → no buy signal,61521.005,61499.0114,21.9936,58.8416,-36.848,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.8207,normal activity,61588.89604,183.69413263775078,61956.2843,61221.5078,within band (normal range),-0.004767,slight decrease
2024-06-28 13:00:00,61246.758,10064.2187,618270778.21,18170,68253.2702,5.706e-05,7.7291,60454,1208957243322.91,61442.9184,61580.1482,0,short MA (6h) is below long MA (24h) → no buy signal,61478.8131,61480.326,-1.5129,46.7707,-48.2836,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.7787,low activity,61560.994285,191.3943149627976,61943.7829,61178.2057,within band (normal range),-0.001524,no significant change
2024-06-28 14:00:00,60869.8555,14358.4228,876481570.39,29220,63205.3348,3.647e-05,13.2002,70156,1206212465026.54,61349.4252,61545.7946,0,short MA (6h) is below long MA (24h) → no buy signal,61385.1274,61435.1059,-49.9785,27.4209,-77.3994,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.2152,activity surge,61513.17065,235.92289380335774,61985.0164,61041.3249,below lower band (possible breakdown),-0.006154,slight decrease
2024-06-28 15:00:00,60992.1316,8814.2452,536594656.31,36279,42238.5847,2.394e-05,11.2068,47988,1198550096802.36,61263.4957,61523.1453,0,short MA (6h) is below long MA (24h) → no buy signal,61324.6665,61402.293,-77.6265,6.4114,-84.0379,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.4628,activity surge,61493.15092,262.2216259412069,62017.5942,60968.7077,within band (normal range),0.002009,slight increase
2024-06-28 16:00:00,60848.0778,10200.8409,619826909.59,27528,26810.6388,3.716e-05,11.7822,72026,1203729673252.14,61155.1827,61488.9477,0,short MA (6h) is below long MA (24h) → no buy signal,61251.3451,61361.24,-109.8949,-16.8499,-93.045,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0803,normal activity,61463.542304999995,299.317721779905,62062.1777,60864.9069,below lower band (possible breakdown),-0.002362,slight decrease
2024-06-28 17:00:00,60752.9208,6191.7529,376569396.43,23549,27830.7094,3.424e-05,10.0893,52163,1197710180797.29,61008.3305,61445.1196,0,short MA (6h) is below long MA (24h) → no buy signal,61174.6645,61316.1794,-141.5149,-41.7829,-99.732,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.933,normal activity,61427.049595000004,338.7445507044101,62104.5387,60749.5605,within band (normal range),-0.001564,no significant change
2024-06-28 18:00:00,60759.9839,5126.2166,311238551.86,17947,32721.2086,3.819e-05,8.003,51261,1198313286856.36,60911.6213,61400.6886,0,short MA (6h) is below long MA (24h) → no buy signal,61110.8675,61274.9797,-164.1122,-66.2487,-97.8635,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.6997,low activity,61385.47376000001,367.321102126949,62120.116,60650.8316,within band (normal range),0.000116,no significant change
2024-06-28 19:00:00,60034.8296,15159.0652,914225456.31,32738,31909.7908,2.447e-05,10.8113,45711,1197871855248.78,60709.6332,61344.1179,0,short MA (6h) is below long MA (24h) → no buy signal,60945.3232,61183.1167,-237.7935,-100.5577,-137.2358,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.2373,activity surge,61305.202695,469.82810001087927,62244.8589,60365.5465,below lower band (possible breakdown),-0.011935,significant decrease
2024-06-28 20:00:00,60149.7895,5740.1155,345272367.61,19108,22462.567,3.175e-05,7.6619,43074,1184617145625.03,60589.6222,61290.3487,0,short MA (6h) is below long MA (24h) → no buy signal,60822.9334,61106.574,-283.6406,-137.1743,-146.4663,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.7225,low activity,61236.751215,532.6036349880303,62301.9585,60171.5439,below lower band (possible breakdown),0.001915,no significant change
2024-06-28 21:00:00,60277.5619,2768.1488,166671191.53,28098,40130.296,2.832e-05,11.8966,55239,1185769182897.01,60470.5272,61240.1315,0,short MA (6h) is below long MA (24h) → no buy signal,60739.0301,61045.1657,-306.1356,-170.9665,-135.1691,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0615,normal activity,61148.513139999995,538.2742622793709,62225.0617,60071.9646,within band (normal range),0.002124,slight increase
2024-06-28 22:00:00,60284.1944,2797.2021,168622259.35,18326,19811.773,2.638e-05,6.5133,32027,1187803943526.56,60376.5467,61185.6604,0,short MA (6h) is below long MA (24h) → no buy signal,60669.0554,60988.7974,-319.742,-200.7216,-119.0204,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.7117,low activity,61077.974435,555.070583135974,62188.1156,59967.8333,within band (normal range),0.00011,no significant change
