timestamp,close_price,volume_base,volume_quote,market_cap,ma_6,ma_24,ma_crossover_signal,ma_crossover_description,ema_12,ema_26,macd,macd_signal,macd_hist,macd_crossover_signal,macd_crossover_description,bb_mid,bb_std,bb_upper,bb_lower,bb_position
2024-07-24 12:00:00,1.0002291042,19130158.0265,19131537.87,114437035224.13,1.0001557,1.00019495,0,short MA (6h) is below long MA (24h) → no buy signal,1.00016902,1.0001791,-1.008e-05,-1.606e-05,5.98e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.000187199125,8.232480239431124e-05,1.00035185,1.00002255,within band (normal range)
2024-07-24 13:00:00,1.0002385912,27713856.909,27717139.83,114463308520.12,1.00018661,1.00019635,0,short MA (6h) is below long MA (24h) → no buy signal,1.00017973,1.00018351,-3.78e-06,-1.361e-05,9.83e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.000189710045,8.312443499480819e-05,1.00035596,1.00002346,within band (normal range)
2024-07-24 14:00:00,1.00033424,24478736.5308,24483629.81,114502383975.77,1.00021597,1.00019784,1,short MA (6h) is above long MA (24h) → buy signal,1.0002035,1.00019467,8.83e-06,-9.12e-06,1.795e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.00019445819,8.863434035201361e-05,1.00037173,1.00001719,within band (normal range)
2024-07-24 15:00:00,1.0002254811,26490374.9139,26496358.93,114309866627.75,1.00023002,1.00019836,1,short MA (6h) is above long MA (24h) → buy signal,1.00020688,1.00019696,9.92e-06,-5.31e-06,1.523e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0001848186450002,7.191964168609854e-05,1.00032866,1.00004098,within band (normal range)
2024-07-24 16:00:00,1.0002376876,20415007.7174,20425596.37,114423843628.38,1.00023905,1.00019917,1,short MA (6h) is above long MA (24h) → buy signal,1.00021162,1.00019997,1.165e-05,-1.92e-06,1.357e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0001800586249998,6.435661297942084e-05,1.00030877,1.00005135,within band (normal range)
2024-07-24 17:00:00,1.000280411,14816161.1937,14816930.01,114433184997.16,1.00025759,1.000203,1,short MA (6h) is above long MA (24h) → buy signal,1.0002222,1.00020593,1.627e-05,1.72e-06,1.455e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0001820723100001,6.691461664033205e-05,1.0003159,1.00004824,within band (normal range)
2024-07-24 18:00:00,1.0001316037,21886959.8284,21895725.17,114379132130.61,1.00024134,1.00019851,1,short MA (6h) is above long MA (24h) → buy signal,1.00020826,1.00020043,7.83e-06,2.94e-06,4.89e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.000177660925,6.720192582123352e-05,1.00031206,1.00004326,within band (normal range)
2024-07-24 19:00:00,1.0002011387,18535002.186,18535882.68,114413045478.54,1.00023509,1.00018947,1,short MA (6h) is above long MA (24h) → buy signal,1.00020717,1.00020048,6.69e-06,3.69e-06,3e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.000177978465,6.730204261420692e-05,1.00031258,1.00004337,within band (normal range)
2024-07-24 20:00:00,1.0000870756,11939936.8617,11940554.62,114472820959.98,1.0001939,1.00017923,1,short MA (6h) is above long MA (24h) → buy signal,1.00018869,1.00019208,-3.39e-06,2.27e-06,-5.66e-06,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.00017523549,6.991553638366643e-05,1.00031507,1.0000354,within band (normal range)
2024-07-24 21:00:00,1.0000348777,20272380.314,20273411.55,114453183888.09,1.00016213,1.00017067,0,short MA (6h) is below long MA (24h) → no buy signal,1.00016503,1.00018043,-1.54e-05,-1.26e-06,-1.414e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.00016949899,7.652341893923134e-05,1.00032255,1.00001645,within band (normal range)
2024-07-24 22:00:00,1.0000123352,11798759.4256,11799262.69,114433908559.23,1.00012457,1.00016203,0,short MA (6h) is below long MA (24h) → no buy signal,1.00014154,1.00016798,-2.644e-05,-6.3e-06,-2.014e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0001659889599999,8.212708173663942e-05,1.00033024,1.00000173,within band (normal range)
2024-07-24 23:00:00,0.9999950263,9343971.4781,9344007.65,114392660198.38,1.00007701,1.0001537,0,short MA (6h) is below long MA (24h) → no buy signal,1.000119,1.00015517,-3.617e-05,-1.227e-05,-2.39e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.00015766237,9.060447592937161e-05,1.00033887,0.99997645,within band (normal range)
2024-07-25 00:00:00,0.9999837619,16139067.5832,16135986.04,114389400943.2,1.00005237,1.00014711,0,short MA (6h) is below long MA (24h) → no buy signal,1.00009819,1.00014247,-4.428e-05,-1.867e-05,-2.561e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.00015011689,9.855491605792952e-05,1.00034723,0.99995301,within band (normal range)
2024-07-25 01:00:00,0.9999701121,24983997.3226,24982918.93,114432984111.18,1.00001386,1.00013963,0,short MA (6h) is below long MA (24h) → no buy signal,1.00007849,1.00012971,-5.122e-05,-2.518e-05,-2.604e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.00013865614,0.00010560638486178436,1.00034987,0.99992744,within band (normal range)
2024-07-25 02:00:00,0.9999144918,13577540.1545,13576468.8,114473854311.28,0.9999851,1.00013263,0,short MA (6h) is below long MA (24h) → no buy signal,1.00005326,1.00011376,-6.05e-05,-3.225e-05,-2.825e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.000129051595,0.00011681687468875356,1.00036269,0.99989542,within band (normal range)
2024-07-25 03:00:00,1.0000480944,13161207.2626,13159976.97,114413754704.72,0.9999873,1.0001279,0,short MA (6h) is below long MA (24h) → no buy signal,1.00005246,1.0001089,-5.644e-05,-3.708e-05,-1.936e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0001287992249999,0.00011699481739801218,1.00036279,0.99989481,within band (normal range)
2024-07-25 04:00:00,0.9999622483,13287426.031,13286358.79,114432597681.22,0.99997896,1.00012072,0,short MA (6h) is below long MA (24h) → no buy signal,1.00003858,1.00009804,-5.946e-05,-4.156e-05,-1.79e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0001190071550001,0.000122481264873829,1.00036397,0.99987404,within band (normal range)
2024-07-25 05:00:00,0.9999165871,26555419.6267,26550359.29,114405995177.65,0.99996588,1.00010894,0,short MA (6h) is below long MA (24h) → no buy signal,1.00001981,1.0000846,-6.479e-05,-4.621e-05,-1.858e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.000107779,0.00013038277243057554,1.00036854,0.99984701,within band (normal range)
2024-07-25 06:00:00,0.9999038602,12975422.8941,12974388.52,114386320495.75,0.99995257,1.00010049,0,short MA (6h) is below long MA (24h) → no buy signal,1.00000198,1.00007121,-6.923e-05,-5.081e-05,-1.842e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0000937966249999,0.00013667702697733948,1.00036715,0.99982044,within band (normal range)
2024-07-25 07:00:00,0.9998653284,9902043.476,9899970.57,114490496788.83,0.9999351,1.00009267,0,short MA (6h) is below long MA (24h) → no buy signal,0.99998095,1.00005596,-7.501e-05,-5.565e-05,-1.936e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0000786028250002,0.00014451842907420314,1.00036764,0.99978957,within band (normal range)
2024-07-25 08:00:00,0.9996953451,19672174.561,19667460.02,114334515151.59,0.99989858,1.00007339,0,short MA (6h) is below long MA (24h) → no buy signal,0.99993701,1.00002925,-9.224e-05,-6.297e-05,-2.927e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.00005191487,0.00016332351356051724,1.00037856,0.99972527,below lower band (possible breakdown)
2024-07-25 09:00:00,0.9997380612,9954020.183,9951171.52,114335735978.91,0.99984691,1.00005659,0,short MA (6h) is below long MA (24h) → no buy signal,0.99990641,1.00000768,-0.00010127,-7.063e-05,-3.064e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.00002688837,0.0001713639388919429,1.00036962,0.99968416,within band (normal range)
2024-07-25 10:00:00,0.9996929798,9499637.2382,9499116.95,114329869075.91,0.99980203,1.00003615,0,short MA (6h) is below long MA (24h) → no buy signal,0.99987357,0.99998437,-0.0001108,-7.866e-05,-3.214e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.99999482536,0.00017082086153096278,1.00033647,0.99965318,within band (normal range)
2024-07-25 11:00:00,0.9997642673,16148485.1046,16144310.31,114351283748.98,0.99977664,1.00001928,0,short MA (6h) is below long MA (24h) → no buy signal,0.99985675,0.99996806,-0.00011131,-8.519e-05,-2.612e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.99997176467,0.00016916740511601933,1.0003101,0.99963343,within band (normal range)
2024-07-25 12:00:00,0.9998056042,12298166.1277,12295687.38,114360861641.93,0.99976026,1.00000163,0,short MA (6h) is below long MA (24h) → no buy signal,0.99984889,0.99995603,-0.00010714,-8.958e-05,-1.756e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9999501605000001,0.0001608029362757546,1.00027177,0.99962855,within band (normal range)
2024-07-25 13:00:00,0.9997545822,10952141.864,10949532.79,114353366439.19,0.99974181,0.99998147,0,short MA (6h) is below long MA (24h) → no buy signal,0.99983438,0.99994111,-0.00010673,-9.301e-05,-1.372e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9999238690600001,0.0001462972432589705,1.00021646,0.99963127,within band (normal range)
2024-07-25 14:00:00,0.9998121142,27088726.4992,27080543.65,114676640522.74,0.99976127,0.99995971,0,short MA (6h) is below long MA (24h) → no buy signal,0.99983095,0.99993155,-0.0001006,-9.453e-05,-6.07e-06,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.999907894585,0.00013971523206817807,1.00018733,0.99962846,within band (normal range)
2024-07-25 15:00:00,0.9998997932,20966707.6277,20964017.82,114379846177.79,0.99978822,0.99994614,0,short MA (6h) is below long MA (24h) → no buy signal,0.99984154,0.9999292,-8.766e-05,-9.316e-05,5.5e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9998928273100001,0.00012148633046423499,1.0001358,0.99964985,within band (normal range)
2024-07-25 16:00:00,0.9998884254,20583236.0603,20579700.94,114259697824.56,0.9998208,0.99993159,0,short MA (6h) is below long MA (24h) → no buy signal,0.99984876,0.99992618,-7.742e-05,-9.001e-05,1.259e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9998828948000001,0.00011256191859766206,1.00010802,0.99965777,within band (normal range)
2024-07-25 17:00:00,0.9998653664,12518565.5633,12520746.45,114480968490.4,0.99983765,0.9999143,0,short MA (6h) is below long MA (24h) → no buy signal,0.99985131,0.99992167,-7.036e-05,-8.608e-05,1.572e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.999874419235,0.00010674743032086413,1.00008791,0.99966092,within band (normal range)
2024-07-25 18:00:00,0.9997798969,23197682.4748,23192771.68,114441542258.11,0.99983336,0.99989964,0,short MA (6h) is below long MA (24h) → no buy signal,0.99984032,0.99991117,-7.085e-05,-8.303e-05,1.218e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9998627973200002,0.00010354697483918679,1.00006989,0.9996557,within band (normal range)
2024-07-25 19:00:00,0.9998134509,17025470.7475,17021039.44,114419587130.63,0.99984317,0.99988349,0,short MA (6h) is below long MA (24h) → no buy signal,0.99983619,0.99990393,-6.774e-05,-7.997e-05,1.223e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.99985371855,9.921259170119593e-05,1.00005214,0.99965529,within band (normal range)
2024-07-25 20:00:00,0.9998546274,16090726.3167,16087067.41,114377267395.46,0.99985026,0.9998738,0,short MA (6h) is below long MA (24h) → no buy signal,0.99983903,0.99990028,-6.125e-05,-7.623e-05,1.498e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.999847261825,9.438872475701636e-05,1.00003604,0.99965848,within band (normal range)
2024-07-25 21:00:00,0.9998497273,22493155.9743,22488094.39,114422194034.54,0.99984192,0.99986609,0,short MA (6h) is below long MA (24h) → no buy signal,0.99984067,0.99989654,-5.587e-05,-7.216e-05,1.629e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9998412425850001,8.987261726867164e-05,1.00002099,0.9996615,within band (normal range)
2024-07-25 22:00:00,0.9998346504,13961864.0677,13959484.52,114315644397.22,0.99983295,0.99985868,0,short MA (6h) is below long MA (24h) → no buy signal,0.99983975,0.99989195,-5.22e-05,-6.817e-05,1.597e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9998372505150002,8.82054826756822e-05,1.00001366,0.99966084,within band (normal range)
2024-07-25 23:00:00,0.9998335179,17657547.7722,17652147.33,114360487939.15,0.99982765,0.99985195,0,short MA (6h) is below long MA (24h) → no buy signal,0.99983879,0.99988762,-4.883e-05,-6.43e-05,1.547e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.99982652169,7.293853618742257e-05,0.9999724,0.99968064,within band (normal range)
2024-07-26 00:00:00,0.9998844286,11002815.0474,11001042.44,114436289568.4,0.99984507,0.99984782,0,short MA (6h) is below long MA (24h) → no buy signal,0.99984581,0.99988739,-4.158e-05,-5.976e-05,1.818e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.999822630705,6.716408557851393e-05,0.99995696,0.9996883,within band (normal range)
2024-07-26 01:00:00,0.999925144,9115196.2983,9113468.12,114243812546.08,0.99986368,0.99984594,1,short MA (6h) is above long MA (24h) → buy signal,0.99985801,0.99989018,-3.217e-05,-5.424e-05,2.207e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.99982305855,6.781817172404364e-05,0.99995869,0.99968742,within band (normal range)
2024-07-26 02:00:00,0.9999176536,4782853.1775,4784192.5,114448676688.35,0.99987419,0.99984607,1,short MA (6h) is above long MA (24h) → buy signal,0.99986719,0.99989222,-2.503e-05,-4.84e-05,2.337e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9998237482200001,6.874689958614449e-05,0.99996124,0.99968625,within band (normal range)
2024-07-26 03:00:00,0.9999486156,8118637.3948,8118053.52,114254599504.98,0.99989067,0.99984193,1,short MA (6h) is above long MA (24h) → buy signal,0.99987972,0.9998964,-1.668e-05,-4.205e-05,2.537e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.99982791258,7.37394778172686e-05,0.99997539,0.99968043,within band (normal range)
2024-07-26 04:00:00,0.9999389555,3770577.8907,3770619.28,114231858378.62,0.99990805,0.99984096,1,short MA (6h) is above long MA (24h) → buy signal,0.99988883,0.99989955,-1.072e-05,-3.579e-05,2.507e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9998400931000001,7.074855146953958e-05,0.99998159,0.9996986,within band (normal range)
2024-07-26 05:00:00,0.9998837521,6674373.1627,6673457.94,114309112733.98,0.99991642,0.99983959,1,short MA (6h) is above long MA (24h) → buy signal,0.99988805,0.99989838,-1.033e-05,-3.07e-05,2.037e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.999847377645,6.70961999520097e-05,0.99998157,0.99971319,within band (normal range)
2024-07-26 06:00:00,0.9998892877,13437478.8084,13435053.26,114227501593.76,0.99991723,0.99983898,1,short MA (6h) is above long MA (24h) → buy signal,0.99988824,0.99989771,-9.47e-06,-2.645e-05,1.698e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9998571930400001,5.690574825344136e-05,0.999971,0.99974338,within band (normal range)
2024-07-26 07:00:00,0.999938608,12291253.4672,12289732.84,114294509797.74,0.99991948,0.99984204,1,short MA (6h) is above long MA (24h) → buy signal,0.99989599,0.99990074,-4.75e-06,-2.211e-05,1.736e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9998659100749998,5.525085761414938e-05,0.99997641,0.99975541,within band (normal range)
2024-07-26 08:00:00,0.9999713694,15611396.7478,15610059.46,114338565441.85,0.99992843,0.99985354,1,short MA (6h) is above long MA (24h) → buy signal,0.99990759,0.99990597,1.62e-06,-1.736e-05,1.898e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9998741983349999,5.8088613644793233e-05,0.99999038,0.99975802,within band (normal range)
2024-07-26 09:00:00,0.9998548574,29984222.526,29979435.75,114253132010.45,0.99991281,0.9998584,1,short MA (6h) is above long MA (24h) → buy signal,0.99989947,0.99990218,-2.71e-06,-1.443e-05,1.172e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.999879212095,5.1131795595672976e-05,0.99998148,0.99977695,within band (normal range)
2024-07-26 10:00:00,0.9998607036,22618791.0501,22613403.63,114254992888.67,0.99989976,0.99986539,1,short MA (6h) is above long MA (24h) → buy signal,0.99989351,0.99989911,-5.6e-06,-1.267e-05,7.07e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9998816415650001,4.888070347933151e-05,0.9999794,0.99978388,within band (normal range)
2024-07-26 11:00:00,0.9998568137,8104566.6163,8103072.42,114261537216.77,0.99989527,0.99986925,1,short MA (6h) is above long MA (24h) → buy signal,0.99988786,0.99989598,-8.12e-06,-1.176e-05,3.64e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9998794925900001,4.8985346593230454e-05,0.99997746,0.99978152,within band (normal range)
2024-07-26 12:00:00,0.9999555038,16976897.2154,16984420.25,114263514847.71,0.99990631,0.99987549,1,short MA (6h) is above long MA (24h) → buy signal,0.99989827,0.99990039,-2.12e-06,-9.83e-06,7.71e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9998828465099999,5.184219618487702e-05,0.99998653,0.99977916,within band (normal range)
2024-07-26 13:00:00,0.9999723031,14904633.548,14905686.51,114274714734.25,0.99991193,0.99988457,1,short MA (6h) is above long MA (24h) → buy signal,0.99990966,0.99990571,3.95e-06,-7.07e-06,1.102e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9998881933450001,5.534095616630537e-05,0.99999888,0.99977751,within band (normal range)
2024-07-26 14:00:00,1.00001563,18245116.041,18245789.85,114327453020.68,0.9999193,0.99989305,1,short MA (6h) is above long MA (24h) → buy signal,0.99992596,0.99991385,1.211e-05,-3.24e-06,1.535e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.99989998,5.615921139927861e-05,1.0000123,0.99978766,above upper band (possible breakout)
2024-07-26 15:00:00,1.0000821249,10918309.566,10917789.47,114246863053.38,0.99995718,0.99990064,1,short MA (6h) is above long MA (24h) → buy signal,0.99994999,0.99992632,2.367e-05,2.14e-06,2.153e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9999134136999999,6.569606132957379e-05,1.00004481,0.99978202,above upper band (possible breakout)
2024-07-26 16:00:00,1.0001368103,14282466.7971,14282077.5,114294068044.19,1.0000032,0.99991099,1,short MA (6h) is above long MA (24h) → buy signal,0.99997873,0.99994191,3.682e-05,9.08e-06,2.774e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9999275228450001,8.093933055440948e-05,1.0000894,0.99976564,above upper band (possible breakout)
2024-07-26 17:00:00,1.0001270828,13376576.242,13376771.13,114286397062.73,1.00004824,0.9999219,1,short MA (6h) is above long MA (24h) → buy signal,1.00000155,0.99995563,4.592e-05,1.645e-05,2.947e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9999413906199999,9.014551234707366e-05,1.00012168,0.9997611,above upper band (possible breakout)
2024-07-26 18:00:00,1.0000892268,20698584.6155,20698991.69,114226655387.45,1.00007053,0.99993479,1,short MA (6h) is above long MA (24h) → buy signal,1.00001504,0.99996552,4.952e-05,2.306e-05,2.646e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9999541194399999,9.222959306718056e-05,1.00013858,0.99976966,within band (normal range)
2024-07-26 19:00:00,1.0001324249,24984662.1607,24985566.48,114295445366.45,1.00009722,0.99994808,1,short MA (6h) is above long MA (24h) → buy signal,1.0000331,0.99997789,5.521e-05,2.949e-05,2.572e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9999690647899999,9.580695909026552e-05,1.00016068,0.99977745,within band (normal range)
2024-07-26 20:00:00,1.000148024,23085424.6856,23085877.97,114320341936.49,1.00011928,0.9999603,1,short MA (6h) is above long MA (24h) → buy signal,1.00005078,0.99999049,6.029e-05,3.565e-05,2.464e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.99998224456,0.00010151211548986702,1.00018527,0.99977922,within band (normal range)
2024-07-26 21:00:00,1.0001079038,19410696.5227,19411712.33,114292021577.99,1.00012358,0.99997106,1,short MA (6h) is above long MA (24h) → buy signal,1.00005957,0.99999919,6.038e-05,4.06e-05,1.978e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.99999138255,0.00010428937364587397,1.00019996,0.9997828,within band (normal range)
2024-07-26 22:00:00,1.0001712225,7036307.83,7036868.24,114270921329.79,1.00012931,0.99998508,1,short MA (6h) is above long MA (24h) → buy signal,1.00007675,1.00001193,6.482e-05,4.544e-05,1.938e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.000004060995,0.00011010540066322111,1.00022427,0.99978385,within band (normal range)
2024-07-26 23:00:00,1.0001773461,6733813.9734,6734773.9,114263540340.21,1.00013769,0.99999941,1,short MA (6h) is above long MA (24h) → buy signal,1.00009222,1.00002418,6.804e-05,4.996e-05,1.808e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.00001549752,0.00011577619961659696,1.00024705,0.99978395,within band (normal range)
2024-07-27 00:00:00,1.0001695058,6323754.4946,6324653.86,114301106013.44,1.00015107,1.00001129,1,short MA (6h) is above long MA (24h) → buy signal,1.00010411,1.00003495,6.916e-05,5.38e-05,1.536e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0000270250349999,0.00011918155919632874,1.00026539,0.99978866,within band (normal range)
2024-07-27 01:00:00,1.0001870109,3895416.3244,3895952.0,114360955667.25,1.00016017,1.0000222,1,short MA (6h) is above long MA (24h) → buy signal,1.00011687,1.00004621,7.066e-05,5.717e-05,1.349e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.000042187975,0.0001192853026426056,1.00028076,0.99980362,within band (normal range)
2024-07-27 02:00:00,1.000122228,7302734.0909,7302806.31,114339028010.81,1.00015587,1.00003072,1,short MA (6h) is above long MA (24h) → buy signal,1.00011769,1.00005184,6.585e-05,5.891e-05,6.94e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.00005383499,0.00011486045021376717,1.00028356,0.99982411,within band (normal range)
2024-07-27 03:00:00,1.000166216,4171893.6768,4172402.91,114339635027.92,1.00016559,1.00003979,1,short MA (6h) is above long MA (24h) → buy signal,1.00012516,1.00006031,6.485e-05,6.01e-05,4.75e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.00006521539,0.00011411616877546213,1.00029345,0.99983698,within band (normal range)
2024-07-27 04:00:00,1.0001489599,2213812.6927,2214137.32,114337956270.36,1.00016188,1.00004854,1,short MA (6h) is above long MA (24h) → buy signal,1.00012882,1.00006688,6.194e-05,6.047e-05,1.47e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.000074094915,0.00011333616818895248,1.00030077,0.99984742,within band (normal range)
2024-07-27 05:00:00,1.0001499751,2159831.255,2160235.71,114417814084.28,1.00015732,1.00005963,1,short MA (6h) is above long MA (24h) → buy signal,1.00013207,1.00007304,5.903e-05,6.018e-05,-1.15e-06,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0000888507999999,0.00010192738514952482,1.00029271,0.999885,within band (normal range)
2024-07-27 06:00:00,1.0001319763,2046539.0631,2046929.03,114338971865.9,1.00015106,1.00006974,1,short MA (6h) is above long MA (24h) → buy signal,1.00013206,1.0000774,5.466e-05,5.907e-05,-4.41e-06,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.000102414435,8.691310391758531e-05,1.00027624,0.99992859,within band (normal range)
2024-07-27 07:00:00,1.0001789094,6214693.0838,6214829.61,114334628821.74,1.00014971,1.00007976,1,short MA (6h) is above long MA (24h) → buy signal,1.00013927,1.00008492,5.435e-05,5.813e-05,-3.78e-06,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.00011851922,6.643886848236639e-05,1.0002514,0.99998564,within band (normal range)
2024-07-27 08:00:00,1.0001636072,5762645.8138,5763915.66,114256165732.66,1.00015661,1.00008777,1,short MA (6h) is above long MA (24h) → buy signal,1.00014301,1.00009075,5.226e-05,5.696e-05,-4.7e-06,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.00012892439,5.484998161842222e-05,1.00023862,1.00001922,within band (normal range)
2024-07-27 09:00:00,1.0002036041,8302368.8226,8303389.45,114373983056.99,1.00016284,1.0001023,1,short MA (6h) is above long MA (24h) → buy signal,1.00015233,1.00009911,5.322e-05,5.621e-05,-2.99e-06,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.00014048944,4.3245755594422646e-05,1.00022698,1.000054,within band (normal range)
2024-07-27 10:00:00,1.0002787178,3674044.2148,3675442.67,114358972864.15,1.00018446,1.00011971,1,short MA (6h) is above long MA (24h) → buy signal,1.00017178,1.00011241,5.937e-05,5.684e-05,2.53e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0001536438299998,4.328008681985587e-05,1.0002402,1.00006708,above upper band (possible breakout)
2024-07-27 11:00:00,1.0002954756,9574427.3611,9576686.93,114361973795.25,1.00020872,1.00013799,1,short MA (6h) is above long MA (24h) → buy signal,1.00019081,1.00012597,6.484e-05,5.844e-05,6.4e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0001643113649998,5.042739437265012e-05,1.00026517,1.00006346,above upper band (possible breakout)
2024-07-27 12:00:00,1.0003071818,2852983.5877,2854114.18,114333146894.38,1.00023792,1.00015264,1,short MA (6h) is above long MA (24h) → buy signal,1.00020871,1.0001394,6.931e-05,6.061e-05,8.7e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.00017282994,5.91696268907884e-05,1.00029117,1.00005449,above upper band (possible breakout)
2024-07-27 13:00:00,1.0002129537,13418422.6544,13422916.58,114344286036.16,1.00024359,1.00016267,1,short MA (6h) is above long MA (24h) → buy signal,1.00020936,1.00014485,6.451e-05,6.139e-05,3.12e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.000177123485,5.878966741769427e-05,1.0002947,1.00005954,within band (normal range)
2024-07-27 14:00:00,1.0002030292,4057732.5257,4058399.32,114314583873.59,1.00025016,1.00017048,1,short MA (6h) is above long MA (24h) → buy signal,1.00020839,1.00014916,5.923e-05,6.096e-05,-1.73e-06,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.000182813605,5.523443073321104e-05,1.00029328,1.00007234,within band (normal range)
2024-07-27 15:00:00,1.0002524712,4090794.9067,4091940.85,114336185238.55,1.0002583,1.00017758,1,short MA (6h) is above long MA (24h) → buy signal,1.00021517,1.00015681,5.836e-05,6.044e-05,-2.08e-06,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.00018881592,5.5988066243726426e-05,1.00030079,1.00007684,within band (normal range)
2024-07-27 16:00:00,1.0002502855,5858996.5306,5860136.64,114352965628.03,1.00025357,1.00018231,1,short MA (6h) is above long MA (24h) → buy signal,1.00022057,1.00016373,5.684e-05,5.972e-05,-2.88e-06,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.000193928995,5.673125263331946e-05,1.00030739,1.00008047,within band (normal range)
