timestamp,close_price,volume_base,volume_quote,transaction_count,successful_transaction_count,total_fee_sol,avg_fee_sol,market_cap,ma_6,ma_24,ma_crossover_signal,ma_crossover_description,ema_12,ema_26,macd,macd_signal,macd_hist,macd_crossover_signal,macd_crossover_description,txn_ratio,txn_ratio_description,bb_mid,bb_std,bb_upper,bb_lower,bb_position,price_change_pct,price_movement
2024-08-08 11:00:00,154.3688,465424.7902,71923729.2,12839179,11921573,304.6571,2.373e-05,71669270310.65,154.3979,150.1751,1,short MA (6h) is above long MA (24h) → buy signal,152.8964,150.9947,1.9017,1.5563,0.3454,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9978,normal activity,150.1025,4.485973721321476,159.0744,141.1306,within band (normal range),0.001485,no significant change
2024-08-08 12:00:00,155.8854,1761987.8304,275189204.93,13116191,12340301,526.8049,4.016e-05,71956306789.72,154.6398,150.2697,1,short MA (6h) is above long MA (24h) → buy signal,153.3562,151.357,1.9992,1.6448,0.3544,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0193,normal activity,150.485235,4.6417091901064325,159.7687,141.2018,within band (normal range),0.009825,slight increase
2024-08-08 13:00:00,154.3279,1409861.9704,219377432.38,12925694,12360137,924.6656,7.154e-05,72630847638.14,154.7143,150.3506,1,short MA (6h) is above long MA (24h) → buy signal,153.5057,151.5771,1.9286,1.7016,0.227,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0042,normal activity,150.88221500000003,4.612301374441666,160.1068,141.6576,within band (normal range),-0.009991,slight decrease
2024-08-08 14:00:00,159.825,1919842.5399,304203989.28,12942227,12357470,540.2171,4.174e-05,71870536548.72,155.5322,150.8668,1,short MA (6h) is above long MA (24h) → buy signal,154.4779,152.188,2.2899,1.8193,0.4706,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0056,normal activity,151.67949000000002,4.715124562050329,161.1097,142.2492,within band (normal range),0.03562,significant increase
2024-08-08 15:00:00,160.7119,974182.988,155671222.02,12430752,11720827,505.228,4.064e-05,74470624615.17,156.5432,151.3667,1,short MA (6h) is above long MA (24h) → buy signal,155.437,152.8194,2.6176,1.9789,0.6387,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9675,normal activity,152.5434,4.707665423201651,161.9587,143.1281,within band (normal range),0.005549,slight increase
2024-08-08 16:00:00,159.2893,1564361.3768,251983796.34,12554283,11868649,567.2223,4.518e-05,74772424750.29,157.4014,151.8274,1,short MA (6h) is above long MA (24h) → buy signal,156.0296,153.2987,2.7309,2.1293,0.6016,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9784,normal activity,153.25865000000002,4.583814107954443,162.4263,144.091,within band (normal range),-0.008852,slight decrease
2024-08-08 17:00:00,157.2295,893280.4819,141196730.43,12494835,11695768,662.7701,5.304e-05,74308086023.73,157.8782,152.2792,1,short MA (6h) is above long MA (24h) → buy signal,156.2142,153.5898,2.6244,2.2283,0.3961,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.975,normal activity,153.78235,4.396213321229533,162.5748,144.9899,within band (normal range),-0.012931,significant decrease
2024-08-08 18:00:00,157.2376,488101.4423,76781660.5,11784249,10903154,698.2792,5.926e-05,73344713972.91,158.1035,152.8358,1,short MA (6h) is above long MA (24h) → buy signal,156.3717,153.86,2.5117,2.285,0.2267,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.923,normal activity,154.341495,4.059922576192454,162.4613,146.2216,within band (normal range),5.2e-05,no significant change
2024-08-08 19:00:00,156.0244,725581.3041,113434671.72,11284203,10340819,500.1802,4.433e-05,73227598042.58,158.3863,153.3604,1,short MA (6h) is above long MA (24h) → buy signal,156.3182,154.0204,2.2978,2.2876,0.0102,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.8881,low activity,154.89368,3.4204183792365837,161.7345,148.0528,within band (normal range),-0.007716,slight decrease
2024-08-08 20:00:00,156.0852,616902.4363,96285377.62,11827340,10882789,539.7532,4.564e-05,72744419741.04,157.763,153.8229,1,short MA (6h) is above long MA (24h) → buy signal,156.2824,154.1733,2.1091,2.2519,-0.1428,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9339,normal activity,155.481935,2.350635108857446,160.1832,150.7807,within band (normal range),0.00039,no significant change
2024-08-08 21:00:00,160.5621,896182.262,142068452.04,12113901,11073474,663.2731,5.475e-05,73178274424.79,157.738,154.3982,1,short MA (6h) is above long MA (24h) → buy signal,156.9408,154.6466,2.2942,2.2603,0.0339,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9593,normal activity,155.86059,2.5309659297897587,160.9225,150.7987,within band (normal range),0.028682,significant increase
2024-08-08 22:00:00,161.6262,1179931.5594,188620291.72,12911265,12084959,631.1539,4.888e-05,73937164941.2,158.1275,155.047,1,short MA (6h) is above long MA (24h) → buy signal,157.6616,155.1636,2.498,2.3079,0.1901,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.023,normal activity,156.18742500000002,2.8304847897663667,161.8484,150.5265,within band (normal range),0.006627,slight increase
2024-08-08 23:00:00,163.301,1259845.807,204574385.26,13027311,12292162,609.2899,4.677e-05,75704514265.96,159.1394,155.8103,1,short MA (6h) is above long MA (24h) → buy signal,158.5292,155.7663,2.7629,2.3989,0.364,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0303,normal activity,156.683315,3.162630253983967,163.0086,150.3581,above upper band (possible breakout),0.010362,significant increase
2024-08-09 00:00:00,161.4598,886407.3667,144060944.57,13096022,12344991,639.437,4.883e-05,75651128200.08,159.8431,156.5245,1,short MA (6h) is above long MA (24h) → buy signal,158.9801,156.1881,2.792,2.4775,0.3145,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0364,normal activity,157.15713,3.1311584133586106,163.4194,150.8948,within band (normal range),-0.011275,significant decrease
2024-08-09 01:00:00,160.5484,577948.8604,93202089.15,12642957,11852077,550.1075,4.351e-05,75215246140.69,160.5971,156.8395,1,short MA (6h) is above long MA (24h) → buy signal,159.2214,156.5111,2.7103,2.5241,0.1862,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0023,normal activity,157.52505000000002,3.072237282069208,163.6695,151.3806,within band (normal range),-0.005645,slight decrease
2024-08-09 02:00:00,158.6511,722720.3142,115549429.52,11983786,10934290,402.6129,3.36e-05,74841478970.1,161.0248,156.9879,1,short MA (6h) is above long MA (24h) → buy signal,159.1336,156.6696,2.464,2.512,-0.048,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9537,normal activity,157.73592,2.9925910008709757,163.7211,151.7507,within band (normal range),-0.011818,significant decrease
2024-08-09 03:00:00,159.275,512368.0184,81767414.29,11762171,10769272,337.9036,2.873e-05,74085184456.84,160.8102,157.2334,1,short MA (6h) is above long MA (24h) → buy signal,159.1554,156.8626,2.2928,2.4682,-0.1754,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9398,normal activity,158.00562,2.8673297160597526,163.7403,152.271,within band (normal range),0.003933,slight increase
2024-08-09 04:00:00,156.3544,767566.0735,121129076.74,11764373,10777581,316.0756,2.687e-05,74131966305.28,159.9316,157.4155,1,short MA (6h) is above long MA (24h) → buy signal,158.7245,156.8249,1.8996,2.3545,-0.4549,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9431,normal activity,158.07744,2.8031935010982254,163.6838,152.4711,within band (normal range),-0.018337,significant decrease
2024-08-09 05:00:00,157.4686,505452.4983,79463198.63,11614722,10510456,274.7237,2.365e-05,73000255135.36,158.9596,157.5938,1,short MA (6h) is above long MA (24h) → buy signal,158.5313,156.8726,1.6587,2.2153,-0.5566,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9341,normal activity,158.21857500000002,2.6901068252794653,163.5988,152.8384,within band (normal range),0.007126,slight increase
2024-08-09 06:00:00,157.6569,460443.424,72582545.44,11867986,10832070,241.8119,2.038e-05,73264074239.56,158.3257,157.7281,1,short MA (6h) is above long MA (24h) → buy signal,158.3967,156.9307,1.466,2.0655,-0.5995,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9568,normal activity,158.394425,2.5189622392950164,163.4323,153.3565,within band (normal range),0.001196,no significant change
2024-08-09 07:00:00,158.1933,381311.3602,60499527.72,12119915,11152227,282.849,2.334e-05,73644893079.96,157.9332,157.9077,1,short MA (6h) is above long MA (24h) → buy signal,158.3654,157.0242,1.3412,1.9206,-0.5794,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9782,normal activity,158.58565000000002,2.3357822887619926,163.2572,153.9141,within band (normal range),0.003402,slight increase
2024-08-09 08:00:00,159.653,396672.4571,63119867.16,12062222,11086548,259.1747,2.149e-05,73484612998.19,158.1002,158.105,0,short MA (6h) is below long MA (24h) → no buy signal,158.5635,157.219,1.3445,1.8054,-0.4609,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9758,normal activity,158.77402999999998,2.257150562585153,163.2883,154.2597,within band (normal range),0.009227,slight increase
2024-08-09 09:00:00,157.7578,410761.8384,65091641.22,12156882,11170404,254.0738,2.09e-05,74361395952.24,157.8473,158.2347,0,short MA (6h) is below long MA (24h) → no buy signal,158.4396,157.2589,1.1807,1.6804,-0.4997,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9852,normal activity,158.945525,2.0193313812261806,162.9842,154.9069,within band (normal range),-0.011871,significant decrease
2024-08-09 10:00:00,156.443,588343.4816,92161228.25,11990390,11028131,255.9605,2.135e-05,73362132850.88,157.8621,158.3306,0,short MA (6h) is below long MA (24h) → no buy signal,158.1324,157.1984,0.934,1.5312,-0.5972,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9745,normal activity,158.776425,2.082427028062397,162.9413,154.6116,within band (normal range),-0.008334,slight decrease
2024-08-09 11:00:00,156.9537,317668.3153,49746355.34,11954670,10908773,244.6848,2.047e-05,72858587880.4,157.7763,158.4384,0,short MA (6h) is below long MA (24h) → no buy signal,157.9511,157.1803,0.7708,1.3791,-0.6083,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9745,normal activity,158.588515,2.0680985903009406,162.7247,154.4523,within band (normal range),0.003264,slight increase
2024-08-09 12:00:00,155.6367,521336.0325,81202393.44,12144345,11237649,286.199,2.357e-05,73106867578.68,157.4396,158.428,0,short MA (6h) is below long MA (24h) → no buy signal,157.595,157.066,0.529,1.2091,-0.6801,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9932,normal activity,158.40588499999998,2.162097442237749,162.7301,154.0817,within band (normal range),-0.008391,slight decrease
2024-08-09 13:00:00,155.6124,709521.993,109813907.56,11820378,11051667,310.5573,2.627e-05,72311103094.69,157.0094,158.4815,0,short MA (6h) is below long MA (24h) → no buy signal,157.29,156.9583,0.3317,1.0336,-0.7019,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9704,normal activity,158.32503,2.237333561012081,162.7997,153.8504,within band (normal range),-0.000156,no significant change
2024-08-09 14:00:00,154.099,1362900.1398,210417451.41,12888994,12264287,349.4611,2.711e-05,72830056777.58,156.0838,158.2429,0,short MA (6h) is below long MA (24h) → no buy signal,156.7991,156.7465,0.0526,0.8374,-0.7848,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0583,normal activity,158.1681,2.420220225510028,163.0085,153.3277,within band (normal range),-0.009725,slight decrease
2024-08-09 15:00:00,151.5399,878343.2857,134336487.47,12675820,11821094,396.5781,3.129e-05,71909942251.37,155.0474,157.8608,0,short MA (6h) is below long MA (24h) → no buy signal,155.99,156.3608,-0.3708,0.5958,-0.9666,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0399,normal activity,157.943875,2.8062327378148035,163.5563,152.3314,below lower band (possible breakdown),-0.016607,significant decrease
2024-08-09 16:00:00,152.8663,695165.9352,105748946.51,12348164,11525288,493.9557,4e-05,70872582108.82,154.4513,157.5931,0,short MA (6h) is below long MA (24h) → no buy signal,155.5094,156.102,-0.5926,0.3581,-0.9507,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0137,normal activity,157.78293000000002,3.0037952367435996,163.7905,151.7753,within band (normal range),0.008753,slight increase
2024-08-09 17:00:00,153.4018,449308.7296,68965240.72,12507627,11520150,421.0686,3.366e-05,71107102790.41,153.8594,157.4336,0,short MA (6h) is below long MA (24h) → no buy signal,155.1852,155.902,-0.7168,0.1431,-0.8599,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0268,normal activity,157.424915,3.080840196789163,163.5866,151.2632,within band (normal range),0.003503,slight increase
2024-08-09 18:00:00,153.7554,342031.4045,52317966.56,12638755,11706915,488.5463,3.865e-05,71610332006.03,153.5458,157.2886,0,short MA (6h) is below long MA (24h) → no buy signal,154.9652,155.743,-0.7778,-0.0411,-0.7367,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0345,normal activity,157.031375,3.0179900953491368,163.0674,150.9954,within band (normal range),0.002305,slight increase
2024-08-09 19:00:00,153.9813,295277.7766,45439819.31,12092791,11076458,418.4378,3.46e-05,71407509805.9,153.2739,157.2034,0,short MA (6h) is below long MA (24h) → no buy signal,154.8138,155.6125,-0.7987,-0.1926,-0.6061,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9871,normal activity,156.56539,2.7019382863085815,161.9693,151.1615,within band (normal range),0.001469,no significant change
2024-08-09 20:00:00,153.6541,332639.065,51186209.32,12319886,11309773,379.8066,3.083e-05,71731937325.49,153.1998,157.1021,0,short MA (6h) is below long MA (24h) → no buy signal,154.6354,155.4674,-0.832,-0.3205,-0.5115,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.004,normal activity,156.17510499999997,2.515037429342508,161.2052,151.145,within band (normal range),-0.002125,slight decrease
2024-08-09 21:00:00,154.5429,481638.6635,73665019.42,12374546,11372626,420.1809,3.396e-05,70793359148.45,153.7003,156.8513,0,short MA (6h) is below long MA (24h) → no buy signal,154.6212,155.3989,-0.7777,-0.4119,-0.3658,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0075,normal activity,155.87483000000003,2.3160530700375954,160.5069,151.2427,within band (normal range),0.005784,slight increase
2024-08-09 22:00:00,156.104,744734.875,115116047.9,12898256,12019232,556.578,4.315e-05,71420526341.78,154.2399,156.6212,0,short MA (6h) is below long MA (24h) → no buy signal,154.8493,155.4511,-0.6018,-0.4499,-0.1519,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0502,normal activity,155.747475,2.2235390531511783,160.1946,151.3004,within band (normal range),0.010101,significant increase
2024-08-09 23:00:00,156.6414,776802.1521,121305373.1,13149137,12278775,518.2765,3.942e-05,72405544696.03,154.7798,156.3438,0,short MA (6h) is below long MA (24h) → no buy signal,155.125,155.5393,-0.4143,-0.4428,0.0285,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0702,normal activity,155.615795,2.076779760880822,159.7694,151.4622,within band (normal range),0.003443,slight increase
2024-08-10 00:00:00,155.2477,1029850.9738,161537757.84,13025629,12188474,406.4361,3.12e-05,72917068025.29,155.0286,156.0849,0,short MA (6h) is below long MA (24h) → no buy signal,155.1439,155.5177,-0.3738,-0.429,0.0552,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0604,normal activity,155.56045999999998,2.0707993202140402,159.7021,151.4189,within band (normal range),-0.008897,slight decrease
2024-08-10 01:00:00,155.0186,464654.2897,72252508.19,12285224,11415995,361.0948,2.939e-05,72470708951.29,155.2014,155.8545,0,short MA (6h) is below long MA (24h) → no buy signal,155.1246,155.4807,-0.3561,-0.4144,0.0583,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0014,normal activity,155.43796,2.0239158978181413,159.4858,151.3901,within band (normal range),-0.001476,no significant change
2024-08-10 02:00:00,154.7565,329255.2632,51222927.4,12204123,11131822,320.3977,2.625e-05,72012417307.42,155.3852,155.6922,0,short MA (6h) is below long MA (24h) → no buy signal,155.068,155.4271,-0.3591,-0.4033,0.0442,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.994,normal activity,155.29294,1.9594380594469956,159.2118,151.3741,within band (normal range),-0.001691,no significant change
2024-08-10 03:00:00,154.5014,348729.094,53870999.05,12103494,11013146,265.871,2.197e-05,71950922303.86,155.3783,155.4933,0,short MA (6h) is below long MA (24h) → no buy signal,154.9808,155.3585,-0.3777,-0.3982,0.0205,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9847,normal activity,155.108345,1.8422168257560905,158.7928,151.4239,within band (normal range),-0.001648,no significant change
2024-08-10 04:00:00,153.8591,303792.619,46745910.6,11545196,10424899,251.9591,2.182e-05,71772456759.41,155.0041,155.3894,0,short MA (6h) is below long MA (24h) → no buy signal,154.8082,155.2475,-0.4393,-0.4064,-0.0329,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9399,normal activity,154.81865,1.5167443313918527,157.8521,151.7852,within band (normal range),-0.004157,slight decrease
2024-08-10 05:00:00,154.3414,263393.4356,40582781.66,11497330,10264335,294.7487,2.564e-05,71498305270.59,154.6208,155.2591,0,short MA (6h) is below long MA (24h) → no buy signal,154.7364,155.1803,-0.4439,-0.4139,-0.03,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9364,normal activity,154.64783,1.3517109890679955,157.3513,151.9444,within band (normal range),0.003135,slight increase
2024-08-10 06:00:00,154.9214,226407.2308,35070302.99,11044535,9677769,269.7949,2.443e-05,71967627408.2,154.5664,155.1451,0,short MA (6h) is below long MA (24h) → no buy signal,154.7649,155.1612,-0.3963,-0.4104,0.0141,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9021,normal activity,154.57175,1.2866065371923576,157.145,151.9985,within band (normal range),0.003758,slight increase
2024-08-10 07:00:00,155.7333,267496.3139,41503590.83,11261342,10058410,252.6087,2.243e-05,72192760565.38,154.6855,155.0426,0,short MA (6h) is below long MA (24h) → no buy signal,154.9139,155.2035,-0.2896,-0.3862,0.0966,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9225,normal activity,154.51073000000002,1.1932444722682496,156.8972,152.1242,within band (normal range),0.005241,slight increase
2024-08-10 08:00:00,154.4296,357851.5993,55515567.19,11995834,10861537,296.6865,2.473e-05,72338096322.19,154.631,154.8249,0,short MA (6h) is below long MA (24h) → no buy signal,154.8394,155.1462,-0.3068,-0.3704,0.0636,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9829,normal activity,154.450375,1.1634507240119756,156.7773,152.1235,within band (normal range),-0.008371,slight decrease
2024-08-10 09:00:00,155.1162,320309.2081,49677511.52,11887284,10669533,250.1999,2.105e-05,71998326945.9,154.7335,154.7149,1,short MA (6h) is above long MA (24h) → buy signal,154.882,155.144,-0.262,-0.3487,0.0867,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9749,normal activity,154.425565,1.1424683403393154,156.7105,152.1406,within band (normal range),0.004446,slight increase
2024-08-10 10:00:00,154.7297,259006.9155,40167951.01,11518367,10234058,211.5026,1.836e-05,72243341222.78,154.8786,154.6435,1,short MA (6h) is above long MA (24h) → buy signal,154.8585,155.1133,-0.2548,-0.3299,0.0751,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9461,normal activity,154.4571,1.1416840870853853,156.7405,152.1737,within band (normal range),-0.002492,slight decrease
2024-08-10 11:00:00,155.119,208904.5424,32350784.47,11516460,10212749,229.2117,1.99e-05,72020116304.72,155.0082,154.567,1,short MA (6h) is above long MA (24h) → buy signal,154.8986,155.1137,-0.2151,-0.3069,0.0918,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9474,normal activity,154.636055,0.9191805981667108,156.4744,152.7977,within band (normal range),0.002516,slight increase
2024-08-10 12:00:00,154.8451,203906.0673,31648516.26,11227792,9892752,230.395,2.052e-05,72217553608.52,154.9955,154.5341,1,short MA (6h) is above long MA (24h) → buy signal,154.8904,155.0938,-0.2034,-0.2862,0.0828,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9266,normal activity,154.734995,0.8197833811721996,156.3746,153.0954,within band (normal range),-0.001766,no significant change
2024-08-10 13:00:00,153.3174,321155.8243,49491756.15,11853521,10752291,261.0087,2.202e-05,71825967678.28,154.5928,154.4384,1,short MA (6h) is above long MA (24h) → buy signal,154.6484,154.9622,-0.3138,-0.2917,-0.0221,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9781,normal activity,154.730775,0.8271912385287681,156.3852,153.0764,within band (normal range),-0.009866,slight decrease
2024-08-10 14:00:00,154.0013,248728.4075,38238048.6,12156335,11059412,328.1811,2.7e-05,71444027006.06,154.5214,154.4344,1,short MA (6h) is above long MA (24h) → buy signal,154.5488,154.8911,-0.3423,-0.3019,-0.0404,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0056,normal activity,154.74307,0.8136472661766002,156.3704,153.1158,within band (normal range),0.004461,slight increase
2024-08-10 15:00:00,154.3235,354542.3192,54899754.7,12180256,11134940,360.4039,2.959e-05,71723691940.19,154.3893,154.5504,0,short MA (6h) is below long MA (24h) → no buy signal,154.5142,154.849,-0.3348,-0.3084,-0.0264,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0093,normal activity,154.76018,0.8002731774172495,156.3607,153.1596,within band (normal range),0.002092,slight increase
2024-08-10 16:00:00,153.8733,320592.2555,49272421.49,11816152,10802636,353.9755,2.996e-05,71520256817.89,154.2466,154.5923,0,short MA (6h) is below long MA (24h) → no buy signal,154.4156,154.7767,-0.3611,-0.319,-0.0421,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9809,normal activity,154.77114,0.7856960289208056,156.3425,153.1997,within band (normal range),-0.002917,slight decrease
2024-08-10 17:00:00,154.5976,217790.1946,33513539.85,11750325,10653725,361.853,3.08e-05,71548592713.52,154.1597,154.6421,0,short MA (6h) is below long MA (24h) → no buy signal,154.4436,154.7635,-0.3199,-0.3192,-0.0007,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.978,normal activity,154.773875,0.7849545671356953,156.3438,153.204,within band (normal range),0.004707,slight increase
2024-08-10 18:00:00,154.4037,315516.6625,48835710.8,12115088,11091997,472.1154,3.897e-05,72217219629.18,154.0861,154.6691,0,short MA (6h) is below long MA (24h) → no buy signal,154.4374,154.7368,-0.2994,-0.3152,0.0158,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0102,normal activity,154.68886,0.7229386589460777,156.1347,153.243,within band (normal range),-0.001254,no significant change
2024-08-10 19:00:00,154.8308,316388.1012,48933029.64,12023791,10908283,502.1327,4.176e-05,71723816537.4,154.3384,154.7045,0,short MA (6h) is below long MA (24h) → no buy signal,154.498,154.7438,-0.2458,-0.3013,0.0555,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0029,normal activity,154.59833,0.5607319784454687,155.7198,153.4769,within band (normal range),0.002766,slight increase
2024-08-10 20:00:00,154.7746,156052.3486,24105411.14,12113930,10957804,468.725,3.869e-05,72160506447.36,154.4672,154.7512,0,short MA (6h) is below long MA (24h) → no buy signal,154.5405,154.7461,-0.2056,-0.2822,0.0766,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0111,normal activity,154.574675,0.5415467718963567,155.6578,153.4916,within band (normal range),-0.000363,no significant change
2024-08-10 21:00:00,154.999,184002.0485,28515291.63,12288410,11288914,473.5379,3.854e-05,72045703790.67,154.5798,154.7702,0,short MA (6h) is below long MA (24h) → no buy signal,154.6111,154.7648,-0.1537,-0.2565,0.1028,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.026,normal activity,154.573695,0.5407182508321163,155.6551,153.4923,within band (normal range),0.00145,no significant change
2024-08-10 22:00:00,154.73,186452.972,28877869.67,12130866,11110573,391.8592,3.23e-05,72184005424.71,154.7226,154.713,1,short MA (6h) is above long MA (24h) → buy signal,154.6294,154.7622,-0.1328,-0.2317,0.0989,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0155,normal activity,154.57237,0.5402790108324599,155.6529,153.4918,within band (normal range),-0.001735,no significant change
2024-08-10 23:00:00,154.0676,155746.4453,23995837.79,12385544,11159752,374.8227,3.026e-05,72143778030.12,154.6343,154.6057,1,short MA (6h) is above long MA (24h) → buy signal,154.5429,154.7108,-0.1679,-0.219,0.0511,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0396,normal activity,154.55068,0.5518616183989296,155.6544,153.447,within band (normal range),-0.004281,slight decrease
2024-08-11 00:00:00,154.7738,246970.681,38182164.67,12356795,11224254,350.7157,2.838e-05,71844385612.73,154.696,154.586,1,short MA (6h) is above long MA (24h) → buy signal,154.5784,154.7154,-0.137,-0.2026,0.0656,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0396,normal activity,154.596415,0.5289582365802692,155.6543,153.5385,within band (normal range),0.004584,slight increase
2024-08-11 01:00:00,155.2684,167740.7098,25973053.24,12065749,10971715,321.8069,2.667e-05,72255023281.94,154.7689,154.5964,1,short MA (6h) is above long MA (24h) → buy signal,154.6846,154.7564,-0.0718,-0.1764,0.1046,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0159,normal activity,154.642765,0.5457830803377488,155.7343,153.5512,within band (normal range),0.003196,slight increase
2024-08-11 02:00:00,154.8789,141787.223,21984736.41,11981515,10809772,246.6583,2.059e-05,72410767409.97,154.7863,154.6015,1,short MA (6h) is above long MA (24h) → buy signal,154.7145,154.7655,-0.051,-0.1513,0.1003,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0096,normal activity,154.64064000000002,0.5447228270257826,155.7301,153.5512,within band (normal range),-0.002509,slight decrease
2024-08-11 03:00:00,155.7646,373389.0943,58351134.07,12295342,11342222,245.8497,2e-05,72251983312.57,154.9139,154.6541,1,short MA (6h) is above long MA (24h) → buy signal,154.876,154.8395,0.0365,-0.1138,0.1503,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0354,normal activity,154.642205,0.5480620128606382,155.7383,153.5461,above upper band (possible breakout),0.005719,slight increase
2024-08-11 04:00:00,155.0541,192600.7124,29921728.17,11915361,10800705,253.2116,2.125e-05,72754595980.05,154.9679,154.7039,1,short MA (6h) is above long MA (24h) → buy signal,154.9034,154.8554,0.048,-0.0814,0.1294,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0021,normal activity,154.67343,0.5530786572677276,155.7796,153.5673,within band (normal range),-0.004561,slight decrease
2024-08-11 05:00:00,155.6136,150296.6482,23336584.37,12161425,10982888,227.4156,1.87e-05,72330032256.9,155.2256,154.7569,1,short MA (6h) is above long MA (24h) → buy signal,155.0127,154.9115,0.1012,-0.0449,0.1461,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0204,normal activity,154.6983,0.5843362423961995,155.867,153.5296,within band (normal range),0.003608,slight increase
2024-08-11 06:00:00,155.5759,132043.8776,20544006.37,12014019,10840653,193.6722,1.612e-05,72648645011.86,155.3592,154.7842,1,short MA (6h) is above long MA (24h) → buy signal,155.0993,154.9608,0.1385,-0.0082,0.1467,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0046,normal activity,154.74061,0.6164807214032989,155.9736,153.5076,within band (normal range),-0.000242,no significant change
2024-08-11 07:00:00,156.7465,197611.7172,30893685.32,11904430,10702343,210.428,1.768e-05,72676724974.1,155.6056,154.8264,1,short MA (6h) is above long MA (24h) → buy signal,155.3527,155.093,0.2597,0.0454,0.2143,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9932,normal activity,154.82198499999998,0.7598094984539909,156.3416,153.3024,above upper band (possible breakout),0.007524,slight increase
