timestamp,close_price,volume_base,volume_quote,transaction_count,total_value_transferred_doge,avg_fee_doge,total_size_used_bytes,market_cap,ma_6,ma_24,ma_crossover_signal,ma_crossover_description,ema_12,ema_26,macd,macd_signal,macd_hist,macd_crossover_signal,macd_crossover_description,txn_ratio,txn_ratio_description,bb_mid,bb_std,bb_upper,bb_lower,bb_position,price_change_pct,price_movement
2024-06-18 00:00:00,0.1270228545,433649055.2179,55140948.47,6212,534162096.94,0.132603,1979297,18645427195.39,0.12985737,0.13269414,0,short MA (6h) is below long MA (24h) → no buy signal,0.13068712,0.13238992,-0.0017028,-0.00130407,-0.00039873,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0908,normal activity,0.13209391867,0.002225700985251349,0.13654532,0.12764252,below lower band (possible breakdown),-0.015062,significant decrease
2024-06-18 01:00:00,0.1190365944,1831907237.9655,219928123.22,5295,438860810.67,0.189319,1981251,18277765720.9,0.12761741,0.13196747,0,short MA (6h) is below long MA (24h) → no buy signal,0.12889474,0.13140079,-0.00250605,-0.00154447,-0.00096158,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.904,normal activity,0.131301188085,0.003585215380429188,0.13847162,0.12413076,below lower band (possible breakdown),-0.062873,significant decrease
2024-06-18 02:00:00,0.1220236056,623638686.0692,74695897.56,13887,424956155.83,0.11512,4615017,17189555411.15,0.12621976,0.1313917,0,short MA (6h) is below long MA (24h) → no buy signal,0.12783764,0.13070618,-0.00286854,-0.00180928,-0.00105926,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,2.1823,activity surge,0.13071680667000002,0.0040888603503517916,0.13889453,0.12253909,below lower band (possible breakdown),0.025093,significant increase
2024-06-18 03:00:00,0.1219583972,228532637.9269,27851475.3,12339,375793968.36,0.091818,4129906,17503644965.37,0.12486978,0.13084811,0,short MA (6h) is below long MA (24h) → no buy signal,0.12693314,0.1300582,-0.00312506,-0.00207244,-0.00105262,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.8162,activity surge,0.130115882425,0.004451588988920198,0.13901906,0.1212127,within band (normal range),-0.000534,no significant change
2024-06-18 04:00:00,0.1219210003,165984449.2715,20202036.86,9990,318216815.18,0.099507,3677788,17628034818.79,0.12348797,0.13028408,0,short MA (6h) is below long MA (24h) → no buy signal,0.12616204,0.12945544,-0.0032934,-0.00231663,-0.00097677,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.3985,activity surge,0.129556551425,0.004748766156525984,0.13905408,0.12005902,within band (normal range),-0.000307,no significant change
2024-06-18 05:00:00,0.1218681543,179764630.4713,22007825.68,11624,266641425.09,0.073388,4152120,17606765814.19,0.1223051,0.12974145,0,short MA (6h) is below long MA (24h) → no buy signal,0.12550144,0.12889342,-0.00339198,-0.0025317,-0.00086028,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.537,activity surge,0.12897156055,0.004945175696032912,0.13886191,0.11908121,within band (normal range),-0.000433,no significant change
2024-06-18 06:00:00,0.122141575,138077424.0003,16862430.68,6140,263848054.91,0.135718,2383453,17660404119.19,0.12149155,0.12925939,0,short MA (6h) is below long MA (24h) → no buy signal,0.12498454,0.12839328,-0.00340874,-0.00270711,-0.00070163,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.7981,low activity,0.12838349526499998,0.005026534116335674,0.13843656,0.11833043,within band (normal range),0.002244,slight increase
2024-06-18 07:00:00,0.1228602254,133982696.9964,16460692.17,7706,480205232.5,0.106433,2946669,17642801845.39,0.12212883,0.12879619,0,short MA (6h) is below long MA (24h) → no buy signal,0.12465772,0.12798343,-0.00332571,-0.00283083,-0.00049488,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9973,normal activity,0.12780319597,0.004956797509399958,0.13771679,0.1178896,within band (normal range),0.005884,slight increase
2024-06-18 08:00:00,0.1231147611,124429827.0887,15261738.11,9535,300941964.42,0.085678,3483573,17748726849.75,0.12231069,0.12837982,0,short MA (6h) is below long MA (24h) → no buy signal,0.12442034,0.12762279,-0.00320245,-0.00290515,-0.0002973,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.2145,activity surge,0.12724095704,0.004809532834140657,0.13686002,0.11762189,within band (normal range),0.002072,slight increase
2024-06-18 09:00:00,0.1217237457,117752880.4936,14417638.29,6148,357180631.03,0.131179,2333027,17795132425.47,0.12227158,0.12788631,0,short MA (6h) is below long MA (24h) → no buy signal,0.12400548,0.12718582,-0.00318034,-0.00296019,-0.00022015,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.7816,low activity,0.126700965885,0.004791452590343329,0.13628387,0.11711806,within band (normal range),-0.011299,significant decrease
2024-06-18 10:00:00,0.1215151042,153079848.4008,18625331.61,4334,349131566.82,0.217152,2277787,17623447582.07,0.12220393,0.12737016,0,short MA (6h) is below long MA (24h) → no buy signal,0.12362235,0.12676577,-0.00314342,-0.00299684,-0.00014658,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.5559,low activity,0.12611221948,0.004660851848904677,0.13543392,0.11679052,within band (normal range),-0.001714,no significant change
2024-06-18 11:00:00,0.1205811902,263906062.707,31770453.88,5293,279069052.25,0.14517,2269423,17561917119.21,0.12198943,0.12679161,0,short MA (6h) is below long MA (24h) → no buy signal,0.12315448,0.12630765,-0.00315317,-0.0030281,-0.00012507,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.6832,low activity,0.12567489537499998,0.0047527020558039935,0.1351803,0.11616949,within band (normal range),-0.007686,slight decrease
2024-06-18 12:00:00,0.1201300775,386043700.2916,46107121.75,8113,469531079.95,0.126115,3309428,17409773662.36,0.12165418,0.12619872,0,short MA (6h) is below long MA (24h) → no buy signal,0.12268918,0.12585005,-0.00316087,-0.00305466,-0.00010621,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0587,normal activity,0.12517800674000001,0.004788606800214909,0.13475522,0.11560079,within band (normal range),-0.003741,slight decrease
2024-06-18 13:00:00,0.1192060512,409651549.6785,48996675.54,10383,715180469.29,0.102845,4094789,17334979361.94,0.12104515,0.12564382,0,short MA (6h) is below long MA (24h) → no buy signal,0.12215332,0.1253579,-0.00320458,-0.00308464,-0.00011994,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.3484,activity surge,0.12455499827000001,0.0047099496558883165,0.1339749,0.1151351,within band (normal range),-0.007692,slight decrease
2024-06-18 14:00:00,0.1188839121,416559167.2748,49917885.74,12828,487917611.44,0.098842,4795061,17239985999.14,0.12034001,0.12504357,0,short MA (6h) is below long MA (24h) → no buy signal,0.12165033,0.12487835,-0.00322802,-0.00311332,-0.0001147,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.6129,activity surge,0.12380543192,0.004325847798964938,0.13245713,0.11515374,within band (normal range),-0.002702,slight decrease
2024-06-18 15:00:00,0.119451592,311982439.5818,37134596.58,8884,434751414.31,0.139511,3865972,17231362476.71,0.11996132,0.12463206,0,short MA (6h) is below long MA (24h) → no buy signal,0.12131206,0.12447637,-0.00316431,-0.00312352,-4.079e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.1169,normal activity,0.123154192305,0.003912426024632783,0.13097904,0.11532934,within band (normal range),0.004775,slight increase
2024-06-18 16:00:00,0.1197951612,214168686.6744,25512244.62,15435,503456840.25,0.076589,5525969,17240908495.71,0.11967466,0.12420404,0,short MA (6h) is below long MA (24h) → no buy signal,0.1210787,0.12412961,-0.00305091,-0.00310899,5.808e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.8401,activity surge,0.12262347420500001,0.0035824462393684014,0.12978837,0.11545858,within band (normal range),0.002876,slight increase
2024-06-18 17:00:00,0.119537955,214851930.8343,25733950.18,14074,565339587.02,0.083172,5213716,17269943983.88,0.11950079,0.12369869,0,short MA (6h) is below long MA (24h) → no buy signal,0.12084166,0.12378949,-0.00294783,-0.00307676,0.00012893,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.5913,activity surge,0.122097460635,0.003183473633662219,0.12846441,0.11573051,within band (normal range),-0.002147,slight decrease
2024-06-18 18:00:00,0.1197235733,172744751.0705,20683162.22,7970,486173100.44,0.130091,3219404,17292021503.91,0.11943304,0.12310904,0,short MA (6h) is below long MA (24h) → no buy signal,0.12066965,0.12348831,-0.00281866,-0.00302514,0.00020648,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.8939,normal activity,0.12157304415499999,0.002583821100064015,0.12674069,0.1164054,within band (normal range),0.001553,no significant change
2024-06-18 19:00:00,0.120512191,214034475.431,25552454.98,8755,726043314.02,0.109151,3472865,17318889754.72,0.11965073,0.12261053,0,short MA (6h) is below long MA (24h) → no buy signal,0.12064542,0.12326786,-0.00262244,-0.0029446,0.00032216,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9681,normal activity,0.12115038605999999,0.0019160386985884801,0.12498246,0.11731831,within band (normal range),0.006587,slight increase
2024-06-18 20:00:00,0.1216996761,210418585.4509,25423759.13,6574,264089595.85,0.145957,2780301,17462066096.68,0.12012002,0.12224762,0,short MA (6h) is below long MA (24h) → no buy signal,0.12080761,0.12315169,-0.00234408,-0.0028245,0.00048042,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.7223,low activity,0.12088422714,0.001340697072237668,0.12356562,0.11820283,within band (normal range),0.009854,slight increase
2024-06-18 21:00:00,0.122334693,127233884.3415,15543677.56,8292,501804169.51,0.138805,3289672,17603974101.82,0.12060054,0.12192581,0,short MA (6h) is below long MA (24h) → no buy signal,0.12104255,0.12309118,-0.00204863,-0.00266932,0.00062069,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.8997,normal activity,0.12104913206999998,0.0013038028568477338,0.12365674,0.11844153,within band (normal range),0.005218,slight increase
2024-06-18 22:00:00,0.1224901196,96370334.7422,11778302.0,3580,345697303.5,0.273986,1436554,17695003033.14,0.1210497,0.12160407,0,short MA (6h) is below long MA (24h) → no buy signal,0.12126525,0.12304665,-0.0017814,-0.00249174,0.00071034,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.4069,low activity,0.12107245777,0.0013261360678042773,0.12372473,0.11842019,within band (normal range),0.001271,no significant change
2024-06-18 23:00:00,0.1223403207,78114354.5765,9545208.96,3558,241670993.57,0.211896,1589891,17697682512.78,0.12151676,0.12132802,1,short MA (6h) is above long MA (24h) → buy signal,0.12143065,0.12299433,-0.00156368,-0.00230613,0.00074245,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.4126,low activity,0.121091553945,0.0013422172346324419,0.12377599,0.11840712,within band (normal range),-0.001223,no significant change
2024-06-19 00:00:00,0.1226331112,133947138.6133,16372966.92,8751,737741375.68,0.089375,3423322,17638069300.86,0.12200169,0.12114512,1,short MA (6h) is above long MA (24h) → buy signal,0.12161564,0.12296758,-0.00135194,-0.00211529,0.00076335,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0026,normal activity,0.12112715949,0.0013744368686439397,0.12387603,0.11837829,within band (normal range),0.002393,slight increase
2024-06-19 01:00:00,0.1238490789,301085030.7203,37369386.32,8868,352705550.15,0.122664,3777623,17724954591.13,0.12255783,0.12134564,1,short MA (6h) is above long MA (24h) → buy signal,0.12195925,0.12303287,-0.00107362,-0.00190696,0.00083334,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9989,normal activity,0.12122620572000001,0.0014965930829793073,0.12421939,0.11823302,within band (normal range),0.009915,slight increase
2024-06-19 02:00:00,0.1255108965,238301352.0278,29876428.5,9949,314783190.95,0.122151,4302457,17901953711.29,0.12319304,0.12149094,1,short MA (6h) is above long MA (24h) → buy signal,0.12250566,0.12321643,-0.00071077,-0.00166772,0.00095695,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.1418,normal activity,0.121394671795,0.0017697618641075,0.1249342,0.11785515,above upper band (possible breakout),0.013418,significant increase
2024-06-19 03:00:00,0.1260172649,202434711.3275,25556048.18,10844,251404561.8,0.099606,4413922,18141878908.53,0.1238068,0.12166006,1,short MA (6h) is above long MA (24h) → buy signal,0.1230459,0.1234239,-0.000378,-0.00140977,0.00103177,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.2535,activity surge,0.12155252377,0.002029146291610408,0.12561082,0.11749423,above upper band (possible breakout),0.004034,slight increase
2024-06-19 04:00:00,0.1261954005,133729399.9655,16872916.08,8988,677281266.99,0.108724,3790749,18261346343.01,0.12442435,0.12183816,1,short MA (6h) is above long MA (24h) → buy signal,0.12353044,0.1236292,-9.876e-05,-0.00114757,0.00104881,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.044,normal activity,0.12170655574,0.002257997024396131,0.12622255,0.11719056,within band (normal range),0.001414,no significant change
2024-06-19 05:00:00,0.1255229735,116685980.1938,14694179.12,3586,216118767.32,0.210299,1752135,18231694850.26,0.12495479,0.12199044,1,short MA (6h) is above long MA (24h) → buy signal,0.12383698,0.12376947,6.751e-05,-0.00090456,0.00097207,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.4334,low activity,0.12189651713,0.002413945265063782,0.12672441,0.11706863,within band (normal range),-0.005328,slight decrease
2024-06-19 06:00:00,0.1261070538,102850929.7311,12922589.11,3739,240581990.29,0.23736,1920902,18152445780.81,0.12553378,0.12215567,1,short MA (6h) is above long MA (24h) → buy signal,0.12418623,0.12394263,0.0002436,-0.00067492,0.00091852,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.4574,low activity,0.12212611461,0.0025878699459059725,0.12730185,0.11695037,within band (normal range),0.004653,slight increase
2024-06-19 07:00:00,0.1255579289,96160608.4948,12098728.35,5240,181230598.87,0.127964,2385789,18195557547.41,0.12581859,0.12226808,1,short MA (6h) is above long MA (24h) → buy signal,0.12439726,0.12406228,0.00033498,-0.00047294,0.00080792,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.6492,low activity,0.122374951545,0.0026694815953030113,0.12771391,0.11703599,within band (normal range),-0.004354,slight decrease
2024-06-19 08:00:00,0.1245227371,109605361.254,13710124.08,6401,421577754.06,0.139067,2703228,18154933240.86,0.12565389,0.12232674,1,short MA (6h) is above long MA (24h) → buy signal,0.12441656,0.12409639,0.00032017,-0.00031432,0.00063449,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.8061,normal activity,0.12259458452499998,0.002655731222131147,0.12790605,0.11728312,within band (normal range),-0.008245,slight decrease
2024-06-19 09:00:00,0.1252913171,104880921.5698,13100955.57,5828,478523805.19,0.131691,2432017,18012120297.53,0.1255329,0.12247539,1,short MA (6h) is above long MA (24h) → buy signal,0.12455114,0.1241849,0.00036624,-0.00017821,0.00054445,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.7351,low activity,0.12289884782,0.0025949743289733164,0.1280888,0.1177089,within band (normal range),0.006172,slight increase
2024-06-19 10:00:00,0.1259887926,88029747.8875,11039814.18,5856,283874585.28,0.149412,2541409,18093271410.84,0.12549847,0.12266179,1,short MA (6h) is above long MA (24h) → buy signal,0.12477232,0.12431852,0.0004538,-5.181e-05,0.00050561,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.7328,low activity,0.123254091845,0.002501031651921227,0.12825616,0.11825203,within band (normal range),0.005567,slight increase
2024-06-19 11:00:00,0.1240249041,222626327.3746,27686352.45,11578,177393631.25,0.082835,4757333,18225902780.41,0.12524879,0.12280528,1,short MA (6h) is above long MA (24h) → buy signal,0.12465733,0.12429677,0.00036056,3.067e-05,0.00032989,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.4029,activity surge,0.12348275745000001,0.0023388865371250576,0.12816053,0.11880498,within band (normal range),-0.015588,significant decrease
2024-06-19 12:00:00,0.1244996848,106446413.4625,13228821.39,4868,210336064.1,0.174835,1818977,17857141134.94,0.12498089,0.12298735,1,short MA (6h) is above long MA (24h) → buy signal,0.12463308,0.1243118,0.00032128,8.879e-05,0.00023249,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.5997,low activity,0.12371798363,0.002179649446155125,0.12807728,0.11935868,within band (normal range),0.003828,slight increase
2024-06-19 13:00:00,0.1240618846,115549243.597,14372341.17,10371,190679398.92,0.086687,3620587,17990075188.83,0.12473155,0.12318968,1,short MA (6h) is above long MA (24h) → buy signal,0.1245452,0.12429329,0.00025191,0.00012141,0.0001305,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.2776,activity surge,0.12394418011000001,0.001945154493020198,0.12783449,0.12005387,within band (normal range),-0.003516,slight decrease
2024-06-19 14:00:00,0.1221410675,185275587.7471,22739114.52,6049,259401081.91,0.157263,2167042,17918137717.45,0.12433461,0.12332539,1,short MA (6h) is above long MA (24h) → buy signal,0.12417533,0.12413387,4.146e-05,0.00010542,-6.396e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.7721,low activity,0.12406505482,0.0017325729780632564,0.1275302,0.12059991,within band (normal range),-0.015483,significant decrease
2024-06-19 15:00:00,0.1222711943,138776264.1811,16952986.96,1590,279611272.7,0.700638,1228743,17658123632.55,0.12383125,0.12344287,1,short MA (6h) is above long MA (24h) → buy signal,0.12388239,0.12399589,-0.0001135,6.164e-05,-0.00017514,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.2111,low activity,0.12415300498500001,0.0015807187401415941,0.12731444,0.12099157,within band (normal range),0.001065,no significant change
2024-06-19 16:00:00,0.1228366134,132615605.497,16273468.81,2780,334016790.34,0.343378,1620565,17659380988.47,0.12330589,0.1235696,0,short MA (6h) is below long MA (24h) → no buy signal,0.1237215,0.12391002,-0.00018852,1.161e-05,-0.00020013,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.3969,low activity,0.12420985185000002,0.0015065505361086737,0.12722295,0.12119675,within band (normal range),0.004624,slight increase
2024-06-19 17:00:00,0.1236758522,142675792.4247,17617057.1,4668,222136970.3,0.235151,2233237,17807454955.69,0.12324772,0.12374201,0,short MA (6h) is below long MA (24h) → no buy signal,0.12371448,0.12389267,-0.00017819,-2.635e-05,-0.00015184,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.706,low activity,0.12427690981000002,0.0014473786714466596,0.12717167,0.12138215,within band (normal range),0.006832,slight increase
2024-06-19 18:00:00,0.1235874571,88955222.6361,11017260.92,5716,339784967.08,0.16582,2605860,17826988813.6,0.12309568,0.12390301,0,short MA (6h) is below long MA (24h) → no buy signal,0.12369494,0.12387007,-0.00017513,-5.611e-05,-0.00011902,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.877,normal activity,0.12433177668500002,0.0013959662501187814,0.12712371,0.12153984,within band (normal range),-0.000715,no significant change
2024-06-19 19:00:00,0.1229059458,79859112.7606,9825179.34,4612,237606683.68,0.238167,2468574,17922057380.85,0.12290302,0.12400275,0,short MA (6h) is below long MA (24h) → no buy signal,0.12357355,0.12379865,-0.0002251,-8.991e-05,-0.00013519,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.7268,low activity,0.12436005794,0.0013587303253343886,0.12707752,0.1216426,within band (normal range),-0.005514,slight decrease
2024-06-19 20:00:00,0.1227925921,100989737.6994,12352916.41,19725,162000480.75,0.066522,7500621,17768161693.07,0.12301161,0.12404829,0,short MA (6h) is below long MA (24h) → no buy signal,0.12345341,0.12372413,-0.00027072,-0.00012607,-0.00014465,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,2.8615,activity surge,0.12436803198499999,0.001348491286617429,0.12706501,0.12167105,within band (normal range),-0.000922,no significant change
2024-06-19 21:00:00,0.1233305878,65766534.8312,8107635.15,14870,134085304.96,0.063623,5543917,17670015715.03,0.12318817,0.12408978,0,short MA (6h) is below long MA (24h) → no buy signal,0.12343451,0.12369498,-0.00026047,-0.00015295,-0.00010752,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,2.0747,activity surge,0.12434210742999999,0.001363889228661153,0.12706989,0.12161433,within band (normal range),0.004381,slight increase
2024-06-19 22:00:00,0.122441777,93435940.6129,11513596.56,14940,226979141.74,0.064649,5595249,17827013536.88,0.12312237,0.12408777,0,short MA (6h) is below long MA (24h) → no buy signal,0.12328178,0.12360215,-0.00032037,-0.00018643,-0.00013394,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.9553,activity surge,0.124188651455,0.0013977029249313696,0.12698406,0.12139325,within band (normal range),-0.007207,slight decrease
2024-06-19 23:00:00,0.1226458177,84360175.2278,10332239.41,31825,118945497.43,0.04154,11219641,17790535362.38,0.1229507,0.1241005,0,short MA (6h) is below long MA (24h) → no buy signal,0.12318394,0.12353131,-0.00034737,-0.00021862,-0.00012875,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,3.6089,activity surge,0.12402007909499999,0.001368558056266935,0.1267572,0.12128296,within band (normal range),0.001666,no significant change
2024-06-20 00:00:00,0.1225384605,178903158.6059,21868704.49,36341,488268286.14,0.043344,12677719,17676576972.01,0.12277586,0.12409655,0,short MA (6h) is below long MA (24h) → no buy signal,0.12308464,0.12345776,-0.00037312,-0.00024952,-0.0001236,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,3.6458,activity surge,0.123837232095,0.0013054658747361611,0.12644816,0.1212263,within band (normal range),-0.000875,no significant change
2024-06-20 01:00:00,0.1229249607,237143843.5793,29250084.04,33444,195722015.06,0.043898,10930514,17667816423.05,0.12277903,0.12405805,0,short MA (6h) is below long MA (24h) → no buy signal,0.12306007,0.1234183,-0.00035823,-0.00027126,-8.697e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,3.0426,activity surge,0.12370733145500001,0.0012572654817430916,0.12622186,0.1211928,within band (normal range),0.003154,slight increase
2024-06-20 02:00:00,0.1225596514,154315150.6713,18916881.43,31102,509479865.07,0.062553,10581796,17778648167.25,0.12274021,0.12393508,0,short MA (6h) is below long MA (24h) → no buy signal,0.12298308,0.12335469,-0.00037161,-0.00029133,-8.028e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,2.6195,activity surge,0.12352996133500001,0.0011462275039691454,0.12582242,0.12123751,within band (normal range),-0.002972,slight decrease
2024-06-20 03:00:00,0.1228909348,110453695.6137,13552469.71,49596,123493040.58,0.037478,16142052,17699264877.5,0.12266693,0.12380482,0,short MA (6h) is below long MA (24h) → no buy signal,0.12296891,0.12332034,-0.00035143,-0.00030335,-4.808e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,3.677,activity surge,0.12339661163000001,0.0010488834142610111,0.12549438,0.12129884,within band (normal range),0.002703,slight increase
2024-06-20 04:00:00,0.1237331421,97985920.9871,12057060.97,32799,433609833.24,0.037565,10649101,17754787662.91,0.12288216,0.12370222,0,short MA (6h) is below long MA (24h) → no buy signal,0.12308648,0.12335092,-0.00026444,-0.00029557,3.113e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,2.2651,activity surge,0.12335713188000001,0.0010186909320914156,0.12539451,0.12131975,within band (normal range),0.006853,slight increase
2024-06-20 05:00:00,0.1245992716,127625130.1171,15833932.7,25751,83693651.58,0.043773,8638196,17894317169.15,0.12320774,0.12366373,0,short MA (6h) is below long MA (24h) → no buy signal,0.12331922,0.12344339,-0.00012417,-0.00026129,0.00013712,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.6717,activity surge,0.12332252960499998,0.0009595718715687427,0.12524167,0.12140339,within band (normal range),0.007,slight increase
2024-06-20 06:00:00,0.1244335845,141160340.249,17607375.42,35726,231530030.17,0.038494,11256618,17944959525.3,0.12352359,0.12359401,0,short MA (6h) is below long MA (24h) → no buy signal,0.12349066,0.12351674,-2.608e-05,-0.00021425,0.00018817,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,2.1346,activity surge,0.1232447692,0.0007779641571670607,0.1248007,0.12168884,within band (normal range),-0.00133,no significant change
2024-06-20 07:00:00,0.1259174576,175133710.1938,22011287.8,20359,484309838.53,0.067105,6730206,17983399933.34,0.12402234,0.12360899,1,short MA (6h) is above long MA (24h) → buy signal,0.12386401,0.12369457,0.00016944,-0.00013751,0.00030695,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.1723,normal activity,0.12333939687499999,0.0009693975679628283,0.12527819,0.1214006,above upper band (possible breakout),0.011925,significant increase
2024-06-20 08:00:00,0.1257626434,165061638.2051,20756343.38,37343,207297137.59,0.047572,12490605,18194755808.53,0.12455617,0.12366065,1,short MA (6h) is above long MA (24h) → buy signal,0.12415611,0.12384776,0.00030835,-4.834e-05,0.00035669,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,2.0017,activity surge,0.12340254480499999,0.001083391450891459,0.12556933,0.12123576,above upper band (possible breakout),-0.001229,no significant change
2024-06-20 09:00:00,0.1257711653,96179359.199,12108035.8,39018,210865524.41,0.044151,11859207,18174301796.0,0.12503621,0.12368064,1,short MA (6h) is above long MA (24h) → buy signal,0.12440458,0.12399023,0.00041435,4.42e-05,0.00037015,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.9471,activity surge,0.12348800884,0.001199354118724367,0.12588672,0.1210893,within band (normal range),6.8e-05,no significant change
2024-06-20 10:00:00,0.1269020029,122184073.9573,15397868.69,53425,220003864.57,0.042254,16773947,18170135680.08,0.12556435,0.12371869,1,short MA (6h) is above long MA (24h) → buy signal,0.1247888,0.12420592,0.00058288,0.00015194,0.00043094,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,2.4261,activity surge,0.12372605561000001,0.0013772270942593856,0.12648051,0.1209716,above upper band (possible breakout),0.008991,slight increase
2024-06-20 11:00:00,0.1265798962,345152034.5223,44138030.31,40438,354365714.01,0.046877,12233954,18347853048.75,0.12589446,0.12382515,1,short MA (6h) is above long MA (24h) → buy signal,0.12506435,0.12438177,0.00068258,0.00025806,0.00042452,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.7413,activity surge,0.123941490705,0.0014714452972416931,0.12688438,0.1209986,within band (normal range),-0.002538,slight decrease
2024-06-20 12:00:00,0.1255415169,191910355.2622,24215515.25,41335,316962650.72,0.047174,13671296,18392163286.64,0.12607911,0.12386856,1,short MA (6h) is above long MA (24h) → buy signal,0.12513776,0.12446768,0.00067008,0.00034047,0.00032961,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.6706,activity surge,0.12407673587999998,0.0014887539617001954,0.12705424,0.12109923,within band (normal range),-0.008203,slight decrease
2024-06-20 13:00:00,0.1240451545,250218987.2315,31142653.78,26349,248626360.63,0.070299,8356151,18162630776.44,0.12576706,0.12386786,1,short MA (6h) is above long MA (24h) → buy signal,0.12496967,0.12443638,0.00053329,0.00037903,0.00015426,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.037,normal activity,0.124095200995,0.0014858074051773149,0.12706682,0.12112359,within band (normal range),-0.011919,significant decrease
2024-06-20 14:00:00,0.1236076803,243385922.76,29965855.68,60024,221976844.66,0.055525,18506800,17933617198.45,0.1254079,0.12392897,1,short MA (6h) is above long MA (24h) → buy signal,0.12476013,0.12437499,0.00038514,0.00038025,4.89e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,2.1703,activity surge,0.124096212155,0.0014854505142702233,0.12706711,0.12112531,within band (normal range),-0.003527,slight decrease
2024-06-20 15:00:00,0.1227702078,172098580.2618,21240045.6,50458,310215925.85,0.066721,15952700,17813050010.15,0.12490774,0.12394977,1,short MA (6h) is above long MA (24h) → buy signal,0.12445399,0.12425612,0.00019787,0.00034378,-0.00014591,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.6993,activity surge,0.124089425255,0.0014914728448216915,0.12707237,0.12110648,within band (normal range),-0.006775,slight decrease
