timestamp,close_price,volume_base,volume_quote,transaction_count,total_value_transferred_eth,unique_active_wallets,avg_gas_price_gwei,total_gas_used,market_cap,ma_6,ma_24,ma_crossover_signal,ma_crossover_description,ema_12,ema_26,macd,macd_signal,macd_hist,macd_crossover_signal,macd_crossover_description,txn_ratio,txn_ratio_description,bb_mid,bb_std,bb_upper,bb_lower,bb_position,price_change_pct,price_movement
2024-08-03 05:00:00,2973.6368,47964.8166,142282749.03,45918,27368.2865,25764,2.7839,4564975931,356732712287.85,2965.4956,3048.4129,0,short MA (6h) is below long MA (24h) → no buy signal,2991.5901,3039.4591,-47.869,-47.3828,-0.4862,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9793,normal activity,3027.5511300000003,70.63775622438716,3168.8266,2886.2756,within band (normal range),0.003185,slight increase
2024-08-03 06:00:00,2988.7302,52675.5767,157018544.52,41527,20164.6845,20880,3.356,4499336603,357392414296.47,2970.3802,3041.5065,0,short MA (6h) is below long MA (24h) → no buy signal,2991.1501,3035.7014,-44.5513,-46.8165,2.2652,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.8878,low activity,3019.1013049999997,64.0466746803201,3147.1947,2891.008,within band (normal range),0.005076,slight increase
2024-08-03 07:00:00,2983.2991,54565.6561,163072938.54,44710,20366.1194,22752,3.1171,4530675553,358847093438.66,2975.1625,3034.6969,0,short MA (6h) is below long MA (24h) → no buy signal,2989.9423,3031.8198,-41.8775,-45.8287,3.9512,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9551,normal activity,3010.656445,56.23201990762831,3123.1205,2898.1924,within band (normal range),-0.001817,no significant change
2024-08-03 08:00:00,2981.4418,64724.3985,192915166.51,43748,18572.1308,21074,3.1231,4512566654,358672681241.81,2978.7063,3027.3355,0,short MA (6h) is below long MA (24h) → no buy signal,2988.6345,3028.0881,-39.4536,-44.5537,5.1001,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9359,normal activity,3002.11173,45.537080869317556,3093.1859,2911.0376,within band (normal range),-0.000623,no significant change
2024-08-03 09:00:00,2988.122,51997.7428,155096550.43,43415,14929.4552,21476,3.0195,4572942387,358230920084.2,2979.9042,3020.5257,0,short MA (6h) is below long MA (24h) → no buy signal,2988.5557,3025.1276,-36.5719,-42.9573,6.3854,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9323,normal activity,2993.53666,26.471473023914125,3046.4796,2940.5937,within band (normal range),0.002241,slight increase
2024-08-03 10:00:00,2990.1909,43774.4125,130899229.06,50659,14014.9835,28846,2.5742,4541685825,359306629841.97,2984.2368,3013.545,0,short MA (6h) is below long MA (24h) → no buy signal,2988.8072,3022.5397,-33.7325,-41.1124,7.3799,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0829,normal activity,2991.13058,24.284034868075093,3039.6986,2942.5625,within band (normal range),0.000692,no significant change
2024-08-03 11:00:00,2996.5111,53513.3929,160307167.76,45985,18072.5469,23972,2.763,4535362086,359761768674.22,2988.0492,3007.0581,0,short MA (6h) is below long MA (24h) → no buy signal,2989.9924,3020.6117,-30.6193,-39.0138,8.3945,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9823,normal activity,2989.031005,21.644556934567365,3032.3201,2945.7419,within band (normal range),0.002114,slight increase
2024-08-03 12:00:00,3009.3411,69508.6032,209040933.93,45031,21215.0895,22192,3.0459,4545078733,360677380394.85,2991.4843,3001.1,0,short MA (6h) is below long MA (24h) → no buy signal,2992.9692,3019.7768,-26.8076,-36.5725,9.7649,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9642,normal activity,2988.174465,20.387375064067946,3028.9492,2947.3997,within band (normal range),0.004282,slight increase
2024-08-03 13:00:00,3007.1405,52775.5119,158536097.92,45863,22939.3309,23043,2.9999,4603945292,361058156861.44,2995.4579,2994.7465,1,short MA (6h) is above long MA (24h) → buy signal,2995.1494,3018.8408,-23.6914,-33.9963,10.3049,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9837,normal activity,2987.3065250000004,19.087618785386287,3025.4818,2949.1313,within band (normal range),-0.000731,no significant change
2024-08-03 14:00:00,3000.0287,62339.0893,187486359.63,43342,38459.4288,20263,4.0908,4521645398,361176008212.84,2998.5557,2993.1514,1,short MA (6h) is above long MA (24h) → buy signal,2995.9,3017.4473,-21.5473,-31.5065,9.9592,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9351,normal activity,2986.61954,18.316789203004465,3023.2531,2949.986,within band (normal range),-0.002365,slight decrease
2024-08-03 15:00:00,2943.3854,150581.8606,447601734.79,43707,44561.4513,19310,4.7288,4570125585,360052131687.28,2991.0996,2989.1882,1,short MA (6h) is above long MA (24h) → buy signal,2987.8209,3011.9612,-24.1403,-30.0333,5.893,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9491,normal activity,2983.253225,19.783975070119908,3022.8212,2943.6853,below lower band (possible breakdown),-0.018881,significant decrease
2024-08-03 16:00:00,2935.9723,246159.5027,721633147.29,47500,61413.0357,20308,9.4073,4558145270,350779542447.06,2982.0632,2985.4173,0,short MA (6h) is below long MA (24h) → no buy signal,2979.8442,3006.3324,-26.4882,-29.3242,2.836,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.034,normal activity,2979.14273,20.665553481618325,3020.4738,2937.8116,below lower band (possible breakdown),-0.002519,slight decrease
2024-08-03 17:00:00,2903.587,187178.0362,545358343.74,45969,47470.4916,20015,7.9773,4452029771,351193835342.77,2966.5758,2980.3793,0,short MA (6h) is below long MA (24h) → no buy signal,2968.1123,2998.7216,-30.6093,-29.5813,-1.028,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0032,normal activity,2974.209645,25.957772233477943,3026.1252,2922.2941,below lower band (possible breakdown),-0.011031,significant decrease
2024-08-03 18:00:00,2904.143,197826.4956,575005895.73,45788,104943.2877,20549,6.8988,4529727086,350826536988.23,2949.0428,2975.8116,0,short MA (6h) is below long MA (24h) → no buy signal,2958.2709,2991.7158,-33.4449,-30.354,-3.0909,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0003,normal activity,2970.6177500000003,30.30587579873344,3031.2295,2910.006,below lower band (possible breakdown),0.000191,no significant change
2024-08-03 19:00:00,2894.2758,154107.1083,447029131.63,44147,35146.6229,20318,5.5127,4504182269,349222845847.49,2930.232,2970.9601,0,short MA (6h) is below long MA (24h) → no buy signal,2948.4255,2984.498,-36.0725,-31.4977,-4.5748,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9667,normal activity,2965.95711,34.457840370152844,3034.8728,2897.0414,below lower band (possible breakdown),-0.003398,slight decrease
2024-08-03 20:00:00,2894.3374,133252.0428,386824195.09,44641,40400.834,21220,3.6744,4466158229,348884277512.77,2912.6168,2965.7999,0,short MA (6h) is below long MA (24h) → no buy signal,2940.1042,2977.8195,-37.7153,-32.7412,-4.9741,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9776,normal activity,2962.7028550000005,37.99888552178344,3038.7006,2886.7051,within band (normal range),2.1e-05,no significant change
2024-08-03 21:00:00,2911.6979,148781.1074,429541837.58,40344,35456.7373,18189,3.9701,4530112116,344920083204.68,2907.3356,2962.027,0,short MA (6h) is below long MA (24h) → no buy signal,2935.734,2972.9216,-37.1876,-33.6305,-3.5571,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.8864,low activity,2960.5575,39.65527106032185,3039.868,2881.247,within band (normal range),0.005998,slight increase
2024-08-03 22:00:00,2908.8297,73417.0401,213736937.43,39980,20692.0476,19771,3.239,4560056458,350149961903.16,2902.8118,2959.229,0,short MA (6h) is below long MA (24h) → no buy signal,2931.5949,2968.174,-36.5791,-34.2202,-2.3589,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.8803,low activity,2957.99004,41.308884524385796,3040.6078,2875.3723,within band (normal range),-0.000985,no significant change
2024-08-03 23:00:00,2903.0777,87614.3005,254464568.22,38820,21988.8264,19576,3.1251,4516171778,348707867150.31,2902.7269,2955.7119,0,short MA (6h) is below long MA (24h) → no buy signal,2927.2076,2963.3521,-36.1445,-34.6051,-1.5394,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.8565,low activity,2954.0971999999997,42.67865708845387,3039.4545,2868.7399,within band (normal range),-0.001977,no significant change
2024-08-04 00:00:00,2913.4641,63390.738,184405225.56,60273,17608.3532,41304,2.4601,4577483276,349830876278.51,2904.2804,2953.7969,0,short MA (6h) is below long MA (24h) → no buy signal,2925.0932,2959.6567,-34.5635,-34.5968,0.0333,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.3147,activity surge,2951.560625,43.54566539854557,3038.652,2864.4693,within band (normal range),0.003578,slight increase
2024-08-04 01:00:00,2906.5948,79397.1224,229896269.14,41688,19654.1278,22441,3.9354,4553266232,348619508378.46,2906.3336,2951.7965,0,short MA (6h) is below long MA (24h) → no buy signal,2922.2473,2955.7262,-33.4789,-34.3732,0.8943,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9101,normal activity,2948.208525,44.330167316660294,3036.8689,2859.5482,within band (normal range),-0.002358,slight decrease
2024-08-04 02:00:00,2919.4216,78649.8957,229458476.57,44533,43878.3256,21209,3.0728,4564412001,350347884359.41,2910.5143,2950.0983,0,short MA (6h) is below long MA (24h) → no buy signal,2921.8126,2953.0369,-31.2243,-33.7434,2.5191,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9805,normal activity,2944.7430950000003,43.70029974399788,3032.1437,2857.3425,within band (normal range),0.004413,slight increase
2024-08-04 03:00:00,2914.833,46928.2422,136709672.06,40559,19893.9349,22294,2.6912,4551495028,350752582065.19,2911.0368,2947.3441,0,short MA (6h) is below long MA (24h) → no buy signal,2920.7388,2950.207,-29.4682,-32.8884,3.4202,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.8972,low activity,2941.31979,43.19982680001685,3027.7194,2854.9201,within band (normal range),-0.001572,no significant change
2024-08-04 04:00:00,2901.2882,41808.3864,121706551.0,44433,23287.4588,27370,2.3366,4591550167,350396518011.05,2909.7799,2944.7229,0,short MA (6h) is below long MA (24h) → no buy signal,2917.7464,2946.5834,-28.837,-32.0781,3.2411,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9942,normal activity,2937.31211,42.99926450247153,3023.3106,2851.3136,within band (normal range),-0.004647,slight decrease
2024-08-04 05:00:00,2914.5173,41263.2971,120032223.15,42545,13980.6406,25588,2.415,4565025625,349314059783.79,2911.6865,2942.2596,0,short MA (6h) is below long MA (24h) → no buy signal,2917.2496,2944.2081,-26.9585,-31.0542,4.0957,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.955,normal activity,2933.631875,41.54697661768276,3016.7258,2850.5379,within band (normal range),0.00456,slight increase
2024-08-04 06:00:00,2917.0979,32797.1225,95616527.59,43536,20653.4616,24095,2.2802,4561027357,350197405424.46,2912.2921,2939.2749,0,short MA (6h) is below long MA (24h) → no buy signal,2917.2263,2942.2,-24.9737,-29.8381,4.8644,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9754,normal activity,2929.9772249999996,39.47297126098096,3008.9232,2851.0313,within band (normal range),0.000885,no significant change
2024-08-04 07:00:00,2892.5065,61909.8801,179529112.58,39446,17989.691,19630,2.5507,4557582467,350595369659.46,2909.9441,2935.4919,0,short MA (6h) is below long MA (24h) → no buy signal,2913.4232,2938.519,-25.0958,-28.8896,3.7938,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.8881,low activity,2924.776995,37.02107835706931,2998.8192,2850.7348,within band (normal range),-0.00843,slight decrease
2024-08-04 08:00:00,2905.2566,74950.2422,217050830.78,39795,46724.9823,18597,3.074,4592979692,347112833276.47,2907.5832,2932.3175,0,short MA (6h) is below long MA (24h) → no buy signal,2912.1668,2936.0551,-23.8883,-27.8894,4.0011,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.8993,low activity,2919.5727699999998,31.396382142547168,2982.3655,2856.78,within band (normal range),0.004408,slight increase
2024-08-04 09:00:00,2911.7356,40015.7949,116439435.09,41198,22549.2375,20141,3.1302,4519360302,349200637474.45,2907.067,2929.1348,0,short MA (6h) is below long MA (24h) → no buy signal,2912.1005,2934.2536,-22.1531,-26.7421,4.589,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.933,normal activity,2914.802525,23.694472562438158,2962.1915,2867.4136,within band (normal range),0.00223,slight increase
2024-08-04 10:00:00,2914.8105,38419.4168,111804151.84,39002,40796.8991,18708,2.8626,4555520095,350155761570.91,2909.3207,2925.9939,0,short MA (6h) is below long MA (24h) → no buy signal,2912.5174,2932.8134,-20.296,-25.4529,5.1569,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.8931,low activity,2910.541615,12.650202095613688,2935.842,2885.2412,within band (normal range),0.001056,no significant change
2024-08-04 11:00:00,2913.9574,43284.9636,126187124.7,40669,16252.0981,18355,3.1468,4549300605,350636736177.14,2909.2274,2922.5542,0,short MA (6h) is below long MA (24h) → no buy signal,2912.739,2931.4167,-18.6777,-24.0978,5.4201,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.936,normal activity,2909.070215,10.079102045888222,2929.2284,2888.912,within band (normal range),-0.000293,no significant change
2024-08-04 12:00:00,2923.097,47893.6475,139710335.21,41126,18804.8092,18631,3.5396,4564341172,349850925305.33,2910.2273,2918.9607,0,short MA (6h) is below long MA (24h) → no buy signal,2914.3325,2930.8004,-16.4679,-22.5719,6.104,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9501,normal activity,2908.42645,8.568355229875893,2925.5632,2891.2897,within band (normal range),0.003136,slight increase
2024-08-04 13:00:00,2911.3233,45021.65,131278504.62,42231,59686.091,18871,3.6513,4491230610,350297106081.59,2913.3634,2914.9683,0,short MA (6h) is below long MA (24h) → no buy signal,2913.8695,2929.3577,-15.4882,-21.1551,5.6669,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.979,normal activity,2908.813265,8.512827665220387,2925.8389,2891.7876,within band (normal range),-0.004028,slight decrease
2024-08-04 14:00:00,2863.5252,192077.6877,552221087.91,45205,31590.7162,19303,5.8604,4711485000,347880896741.22,2906.4082,2909.2806,0,short MA (6h) is below long MA (24h) → no buy signal,2906.1243,2924.4812,-18.3569,-20.5955,2.2386,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0461,normal activity,2906.782375,13.225978492760987,2933.2343,2880.3304,below lower band (possible breakdown),-0.016418,significant decrease
2024-08-04 15:00:00,2825.3209,216324.0455,614686768.67,47143,46895.0669,20210,11.9923,4576280490,341805917818.29,2892.0057,2904.3613,0,short MA (6h) is below long MA (24h) → no buy signal,2893.693,2917.136,-23.443,-21.165,-2.278,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0873,normal activity,2903.3346300000003,22.437541630481388,2948.2097,2858.4595,below lower band (possible breakdown),-0.013342,significant decrease
2024-08-04 16:00:00,2809.4828,217759.4287,614703377.97,47878,67764.6964,20719,13.7099,4496327733,339782456776.37,2874.4511,2899.0909,0,short MA (6h) is below long MA (24h) → no buy signal,2880.7376,2909.1617,-28.4241,-22.6168,-5.8073,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.1039,activity surge,2899.0919,30.721690351991207,2960.5353,2837.6485,below lower band (possible breakdown),-0.005606,slight decrease
2024-08-04 17:00:00,2699.3738,584226.8724,1591443586.67,45684,109228.8145,18918,37.8396,4710650332,331103432657.01,2838.6872,2890.582,0,short MA (6h) is below long MA (24h) → no buy signal,2852.8354,2893.6218,-40.7864,-26.2507,-14.5357,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0536,normal activity,2888.475695,54.001440021323724,2996.4786,2780.4728,below lower band (possible breakdown),-0.039192,significant decrease
2024-08-04 18:00:00,2729.5216,281635.6093,761392471.71,46162,128832.6374,19713,26.0956,4390706501,324144295630.19,2806.4246,2883.3061,0,short MA (6h) is below long MA (24h) → no buy signal,2833.8641,2881.4662,-47.6021,-30.521,-17.0811,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0642,normal activity,2879.5102899999997,64.33935687742076,3008.189,2750.8316,below lower band (possible breakdown),0.011168,significant increase
2024-08-04 19:00:00,2758.0988,223573.8199,613458700.65,46653,51970.4655,19399,14.6422,4415291608,328746684658.61,2780.8872,2877.6321,0,short MA (6h) is below long MA (24h) → no buy signal,2822.2079,2872.3279,-50.12,-34.4408,-15.6792,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.073,normal activity,2872.261345,69.50421685134299,3011.2698,2733.2529,within band (normal range),0.01047,significant increase
2024-08-04 20:00:00,2752.2494,153102.8138,421571461.87,43555,61940.1833,19259,7.2324,4406749107,333077837946.46,2762.3412,2871.7117,0,short MA (6h) is below long MA (24h) → no buy signal,2811.445,2863.4332,-51.9882,-37.9503,-14.0379,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0027,normal activity,2864.20061,73.69623927794775,3011.5931,2716.8081,within band (normal range),-0.002121,slight decrease
2024-08-04 21:00:00,2731.3337,101038.5046,277076690.02,40967,68927.2791,17620,4.3221,4527400151,328863802507.16,2746.6767,2864.1966,0,short MA (6h) is below long MA (24h) → no buy signal,2799.1202,2853.6481,-54.5279,-41.2658,-13.2621,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9426,normal activity,2855.437555,78.6438018299389,3012.7252,2698.15,within band (normal range),-0.007599,slight decrease
2024-08-04 22:00:00,2722.8843,145097.8555,396886864.56,40087,50096.2972,17561,4.5308,4469018392,327790119226.63,2732.2436,2856.4488,0,short MA (6h) is below long MA (24h) → no buy signal,2787.3916,2843.9619,-56.5703,-44.3267,-12.2436,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9223,normal activity,2845.61069,82.4165177750167,3010.4437,2680.7777,within band (normal range),-0.003094,slight decrease
2024-08-04 23:00:00,2689.3614,134310.4093,363437041.11,38825,32697.1093,16798,3.9567,4599240832,324706445127.51,2730.5749,2847.544,0,short MA (6h) is below long MA (24h) → no buy signal,2772.31,2832.51,-60.2,-47.5014,-12.6986,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.8932,low activity,2834.33711,87.70086897021044,3009.7388,2658.9354,within band (normal range),-0.012312,significant decrease
2024-08-05 00:00:00,2528.928,538525.6724,1405658289.23,40726,58748.0569,16128,15.6573,5004241013,322381490017.44,2697.1426,2831.5216,0,short MA (6h) is below long MA (24h) → no buy signal,2734.8667,2810.0224,-75.1557,-53.0322,-22.1235,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9548,normal activity,2815.7191000000003,109.54380907728857,3034.8067,2596.6315,below lower band (possible breakdown),-0.059655,significant decrease
2024-08-05 01:00:00,2319.2063,1364575.7305,3198013358.47,31653,223913.3101,11755,370.9533,4623410252,306637332848.33,2623.9939,2807.0471,0,short MA (6h) is below long MA (24h) → no buy signal,2670.9189,2773.6657,-102.7468,-62.9751,-39.7717,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.7495,low activity,2785.95355,153.3899730718389,3092.7335,2479.1736,below lower band (possible breakdown),-0.082929,significant decrease
2024-08-05 02:00:00,2335.8132,663366.3606,1515924970.53,44672,501033.7587,16166,218.1132,4442994893,277064139229.99,2554.5878,2782.7301,0,short MA (6h) is below long MA (24h) → no buy signal,2619.3642,2741.2322,-121.868,-74.7537,-47.1143,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0576,normal activity,2756.8893150000004,179.9962122377927,3116.8817,2396.8969,below lower band (possible breakdown),0.007161,slight increase
2024-08-05 03:00:00,2316.3433,428095.2653,992106392.36,42699,285703.4228,18184,54.1824,4395595681,275805575752.67,2485.4228,2757.793,0,short MA (6h) is below long MA (24h) → no buy signal,2572.7456,2709.7589,-137.0133,-87.2056,-49.8077,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0087,normal activity,2728.081155,201.92034135330047,3131.9218,2324.2405,below lower band (possible breakdown),-0.008335,slight decrease
2024-08-05 04:00:00,2339.6272,374889.2526,882433778.47,42768,245744.2597,17167,33.177,4494489272,280042819605.5,2421.5466,2734.3905,0,short MA (6h) is below long MA (24h) → no buy signal,2536.8812,2682.3417,-145.4605,-98.8566,-46.6039,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.012,normal activity,2699.799685,214.98753534607323,3129.7748,2269.8246,within band (normal range),0.010052,significant increase
2024-08-05 05:00:00,2312.6487,513302.1727,1192028471.06,45161,149193.4968,17958,40.8181,4554522629,275198688168.83,2358.7611,2709.3126,0,short MA (6h) is below long MA (24h) → no buy signal,2502.3839,2654.9571,-152.5732,-109.5999,-42.9733,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0659,normal activity,2669.84534,225.38819893468443,3120.6217,2219.0689,within band (normal range),-0.011531,significant decrease
2024-08-05 06:00:00,2266.595,838068.8825,1876506356.39,43877,316908.5567,16278,140.7695,4683147496,273404684822.8,2315.0389,2682.2084,0,short MA (6h) is below long MA (24h) → no buy signal,2466.1087,2626.1895,-160.0808,-119.6961,-40.3847,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0353,normal activity,2637.434565,234.72163855754818,3106.8778,2167.9913,within band (normal range),-0.019914,significant decrease
2024-08-05 07:00:00,2360.9473,399997.4731,929759942.53,48467,210348.4859,19754,66.552,4412710765,277371617058.75,2321.9958,2660.0601,0,short MA (6h) is below long MA (24h) → no buy signal,2449.93,2606.5419,-156.6119,-127.0793,-29.5326,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.1335,activity surge,2609.78406,232.99876049267107,3075.7816,2143.7865,within band (normal range),0.041627,significant increase
2024-08-05 08:00:00,2326.4224,367267.2479,855780352.82,50284,271298.9585,20783,31.2147,4435961891,283442108577.47,2320.4306,2635.942,0,short MA (6h) is below long MA (24h) → no buy signal,2430.9288,2585.7923,-154.8635,-132.6361,-22.2274,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.1641,activity surge,2579.95033,228.93435378355068,3037.819,2122.0816,within band (normal range),-0.014623,significant decrease
2024-08-05 09:00:00,2317.4423,310320.4155,718613766.48,51777,223313.0131,22985,20.5022,4489447876,280836617183.22,2320.6138,2611.1797,0,short MA (6h) is below long MA (24h) → no buy signal,2413.4694,2565.9146,-152.4452,-136.5979,-15.8473,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.1866,activity surge,2550.25628,222.10423311250068,2994.4647,2106.0478,within band (normal range),-0.00386,slight decrease
2024-08-05 10:00:00,2275.3449,356755.2738,810254079.61,49940,124851.0608,21055,23.2998,4528903232,278082097023.61,2309.9001,2584.5353,0,short MA (6h) is below long MA (24h) → no buy signal,2392.2195,2544.3909,-152.1714,-139.7126,-12.4588,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.1326,activity surge,2520.847265,217.33028034155925,2955.5078,2086.1867,within band (normal range),-0.018165,significant decrease
2024-08-05 11:00:00,2291.9293,416997.0676,941701317.13,49625,94926.0077,19809,34.7939,4549988808,271192011796.34,2306.4469,2558.6175,0,short MA (6h) is below long MA (24h) → no buy signal,2376.7902,2525.69,-148.8998,-141.5501,-7.3497,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.116,activity surge,2494.177685,210.62444435729512,2915.4266,2072.9288,within band (normal range),0.007289,slight increase
2024-08-05 12:00:00,2229.7781,458186.0087,1031536453.15,50822,169222.162,20647,41.0584,4587341742,269466053987.05,2300.3107,2529.7292,0,short MA (6h) is below long MA (24h) → no buy signal,2354.173,2503.7706,-149.5976,-143.1596,-6.438,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.1327,activity surge,2465.19245,204.7562636659632,2874.705,2055.6799,within band (normal range),-0.027117,significant decrease
2024-08-05 13:00:00,2339.7533,642588.2684,1456451786.22,51083,270814.4744,20017,62.7216,4561162216,265798605449.46,2296.7784,2505.9138,0,short MA (6h) is below long MA (24h) → no buy signal,2351.9545,2491.6212,-139.6667,-142.461,2.7943,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.1292,activity surge,2447.211425,198.81294477107,2844.8373,2049.5855,within band (normal range),0.049321,significant increase
2024-08-05 14:00:00,2404.6808,579193.0983,1384303717.76,53189,192195.2184,21773,68.7321,4498089126,289126838749.44,2309.8214,2486.7953,0,short MA (6h) is below long MA (24h) → no buy signal,2360.0663,2485.1812,-125.1149,-138.9918,13.8769,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.1672,activity surge,2430.969385,187.48177385793917,2805.9329,2056.0058,within band (normal range),0.02775,significant increase
2024-08-05 15:00:00,2453.0217,388420.6381,942461228.19,51594,442688.1543,22215,38.6263,4435832031,291142577859.31,2332.418,2471.2828,0,short MA (6h) is below long MA (24h) → no buy signal,2374.3671,2482.799,-108.4319,-132.8798,24.4479,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.1276,activity surge,2415.7155300000004,171.16596188323706,2758.0475,2073.3836,within band (normal range),0.020103,significant increase
2024-08-05 16:00:00,2459.758,374944.653,930479963.51,52802,420822.2287,23041,32.5616,4502838808,299092169886.41,2363.1535,2456.711,0,short MA (6h) is below long MA (24h) → no buy signal,2387.5042,2481.0922,-93.588,-125.0214,31.4334,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.1488,activity surge,2401.09096,152.36125287820028,2705.8135,2096.3685,within band (normal range),0.002746,slight increase
2024-08-05 17:00:00,2473.7964,237519.4406,585315897.84,52291,186117.2815,23908,17.4739,4401777534,295115692160.47,2393.4647,2447.3119,0,short MA (6h) is below long MA (24h) → no buy signal,2400.7799,2480.5518,-79.7719,-115.9715,36.1996,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.1309,activity surge,2388.214095,132.5805845974838,2653.3753,2123.0529,within band (normal range),0.005707,slight increase
2024-08-05 18:00:00,2379.4562,248734.7616,603258125.89,48405,152072.3817,20710,14.0868,4509776932,293122871018.06,2418.4111,2432.7258,0,short MA (6h) is below long MA (24h) → no buy signal,2397.4993,2473.0632,-75.5639,-107.89,32.3261,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0448,normal activity,2371.0426899999998,106.65982039535152,2584.3623,2157.723,within band (normal range),-0.038136,significant decrease
2024-08-05 19:00:00,2406.6855,283021.1774,677007981.3,47211,228180.8572,20769,11.4232,4434220347,286141576088.83,2429.5664,2418.0836,1,short MA (6h) is above long MA (24h) → buy signal,2398.9126,2468.1464,-69.2338,-100.1588,30.925,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0185,normal activity,2356.9088949999996,76.81089355142272,2510.5307,2203.2871,within band (normal range),0.011443,significant increase
2024-08-05 20:00:00,2436.2048,185743.7063,450254415.87,48028,125672.2184,21009,8.6713,4454376887,292453485531.61,2434.8204,2404.9151,1,short MA (6h) is above long MA (24h) → buy signal,2404.6499,2465.7803,-61.1304,-92.3531,31.2227,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.032,normal activity,2352.272735,68.19698344503557,2488.6667,2215.8788,within band (normal range),0.012266,significant increase
2024-08-05 21:00:00,2430.4525,130833.6559,319960082.49,46960,44890.2499,21002,6.3411,4489488811,294232434498.73,2431.0589,2392.3784,1,short MA (6h) is above long MA (24h) → buy signal,2408.6195,2463.1635,-54.544,-84.7913,30.2473,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0036,normal activity,2357.8350450000003,69.8741888758767,2497.5834,2218.0867,within band (normal range),-0.002361,slight decrease
